team,link,txt,key,year
Purdue Boilermakers,http://stats.ncaa.org/teams/history/MFB/559,Team History,history,2017
Purdue Boilermakers,http://stats.ncaa.org/people/38535?sport_code=MFB,Darrell Hazell,people,2017
Purdue Boilermakers,http://stats.ncaa.org/people/45841?sport_code=MFB,Gerad Parker,people,2017
Purdue Boilermakers,http://stats.ncaa.org/team/559/roster/12424,Roster,roster,2017
Purdue Boilermakers,http://stats.ncaa.org/team/559/stats/12424,Team Statistics,stats,2017
Rice Owls,http://stats.ncaa.org/teams/history/MFB/574,Team History,history,2017
Rice Owls,http://stats.ncaa.org/people/25058?sport_code=MFB,David Bailiff,people,2017
Rice Owls,http://stats.ncaa.org/team/574/roster/12424,Roster,roster,2017
Rice Owls,http://stats.ncaa.org/team/574/stats/12424,Team Statistics,stats,2017
Rutgers Scarlet Knights,http://stats.ncaa.org/teams/history/MFB/587,Team History,history,2017
Rutgers Scarlet Knights,http://stats.ncaa.org/people/45390?sport_code=MFB,Chris Ash,people,2017
Rutgers Scarlet Knights,http://stats.ncaa.org/team/587/roster/12424,Roster,roster,2017
Rutgers Scarlet Knights,http://stats.ncaa.org/team/587/stats/12424,Team Statistics,stats,2017
SMU Mustangs,http://stats.ncaa.org/teams/history/MFB/663,Team History,history,2017
SMU Mustangs,http://stats.ncaa.org/people/44023?sport_code=MFB,Chad Morris,people,2017
SMU Mustangs,http://stats.ncaa.org/team/663/roster/12424,Roster,roster,2017
SMU Mustangs,http://stats.ncaa.org/team/663/stats/12424,Team Statistics,stats,2017
San Diego St. Aztecs,http://stats.ncaa.org/teams/history/MFB/626,Team History,history,2017
San Diego St. Aztecs,http://stats.ncaa.org/people/3211?sport_code=MFB,Rocky Long,people,2017
San Diego St. Aztecs,http://stats.ncaa.org/team/626/roster/12424,Roster,roster,2017
San Diego St. Aztecs,http://stats.ncaa.org/team/626/stats/12424,Team Statistics,stats,2017
San Jose St. Spartans,http://stats.ncaa.org/teams/history/MFB/630,Team History,history,2017
San Jose St. Spartans,http://stats.ncaa.org/people/31313?sport_code=MFB,Ron Caragher,people,2017
San Jose St. Spartans,http://stats.ncaa.org/team/630/roster/12424,Roster,roster,2017
San Jose St. Spartans,http://stats.ncaa.org/team/630/stats/12424,Team Statistics,stats,2017
South Ala. Jaguars,http://stats.ncaa.org/teams/history/MFB/646,Team History,history,2017
South Ala. Jaguars,http://stats.ncaa.org/people/40974?sport_code=MFB,Joey Jones,people,2017
South Ala. Jaguars,http://stats.ncaa.org/team/646/roster/12424,Roster,roster,2017
South Ala. Jaguars,http://stats.ncaa.org/team/646/stats/12424,Team Statistics,stats,2017
South Carolina  Gamecocks,http://stats.ncaa.org/teams/history/MFB/648,Team History,history,2017
South Carolina  Gamecocks,http://stats.ncaa.org/people/38515?sport_code=MFB,Will Muschamp,people,2017
South Carolina  Gamecocks,http://stats.ncaa.org/team/648/roster/12424,Roster,roster,2017
South Carolina  Gamecocks,http://stats.ncaa.org/team/648/stats/12424,Team Statistics,stats,2017
South Fla. Bulls,http://stats.ncaa.org/teams/history/MFB/651,Team History,history,2017
South Fla. Bulls,http://stats.ncaa.org/people/37046?sport_code=MFB,Willie Taggart,people,2017
South Fla. Bulls,http://stats.ncaa.org/people/42314?sport_code=MFB,T.J. Weist,people,2017
South Fla. Bulls,http://stats.ncaa.org/team/651/roster/12424,Roster,roster,2017
South Fla. Bulls,http://stats.ncaa.org/team/651/stats/12424,Team Statistics,stats,2017
Southern California Trojans,http://stats.ncaa.org/teams/history/MFB/657,Team History,history,2017
Southern California Trojans,http://stats.ncaa.org/people/44779?sport_code=MFB,Clay Helton,people,2017
Southern California Trojans,http://stats.ncaa.org/team/657/roster/12424,Roster,roster,2017
Southern California Trojans,http://stats.ncaa.org/team/657/stats/12424,Team Statistics,stats,2017
Southern Miss.  Golden Eagles,http://stats.ncaa.org/teams/history/MFB/664,Team History,history,2017
Southern Miss.  Golden Eagles,http://stats.ncaa.org/people/40993?sport_code=MFB,Jay Hopson,people,2017
Southern Miss.  Golden Eagles,http://stats.ncaa.org/team/664/roster/12424,Roster,roster,2017
Southern Miss.  Golden Eagles,http://stats.ncaa.org/team/664/stats/12424,Team Statistics,stats,2017
Stanford Cardinal,http://stats.ncaa.org/teams/history/MFB/674,Team History,history,2017
Stanford Cardinal,http://stats.ncaa.org/people/38546?sport_code=MFB,David Shaw,people,2017
Stanford Cardinal,http://stats.ncaa.org/team/674/roster/12424,Roster,roster,2017
Stanford Cardinal,http://stats.ncaa.org/team/674/stats/12424,Team Statistics,stats,2017
Syracuse  Orange,http://stats.ncaa.org/teams/history/MFB/688,Team History,history,2017
Syracuse  Orange,http://stats.ncaa.org/people/40968?sport_code=MFB,Dino Babers,people,2017
Syracuse  Orange,http://stats.ncaa.org/team/688/roster/12424,Roster,roster,2017
Syracuse  Orange,http://stats.ncaa.org/team/688/stats/12424,Team Statistics,stats,2017
TCU Horned Frogs,http://stats.ncaa.org/teams/history/MFB/698,Team History,history,2017
TCU Horned Frogs,http://stats.ncaa.org/people/1268?sport_code=MFB,Gary Patterson,people,2017
TCU Horned Frogs,http://stats.ncaa.org/team/698/roster/12424,Roster,roster,2017
TCU Horned Frogs,http://stats.ncaa.org/team/698/stats/12424,Team Statistics,stats,2017
Temple  Owls,http://stats.ncaa.org/teams/history/MFB/690,Team History,history,2017
Temple  Owls,http://stats.ncaa.org/people/41718?sport_code=MFB,Matt Rhule,people,2017
Temple  Owls,http://stats.ncaa.org/people/25062?sport_code=MFB,Ed Foley,people,2017
Temple  Owls,http://stats.ncaa.org/team/690/roster/12424,Roster,roster,2017
Temple  Owls,http://stats.ncaa.org/team/690/stats/12424,Team Statistics,stats,2017
Tennessee  Volunteers,http://stats.ncaa.org/teams/history/MFB/694,Team History,history,2017
Tennessee  Volunteers,http://stats.ncaa.org/people/31752?sport_code=MFB,Butch Jones,people,2017
Tennessee  Volunteers,http://stats.ncaa.org/team/694/roster/12424,Roster,roster,2017
Tennessee  Volunteers,http://stats.ncaa.org/team/694/stats/12424,Team Statistics,stats,2017
Texas  Longhorns,http://stats.ncaa.org/teams/history/MFB/703,Team History,history,2017
Texas  Longhorns,http://stats.ncaa.org/people/25309?sport_code=MFB,Charlie Strong,people,2017
Texas  Longhorns,http://stats.ncaa.org/team/703/roster/12424,Roster,roster,2017
Texas  Longhorns,http://stats.ncaa.org/team/703/stats/12424,Team Statistics,stats,2017
Texas A&M Aggies,http://stats.ncaa.org/teams/history/MFB/697,Team History,history,2017
Texas A&M Aggies,http://stats.ncaa.org/people/33421?sport_code=MFB,Kevin Sumlin,people,2017
Texas A&M Aggies,http://stats.ncaa.org/team/697/roster/12424,Roster,roster,2017
Texas A&M Aggies,http://stats.ncaa.org/team/697/stats/12424,Team Statistics,stats,2017
Texas St. Bobcats,http://stats.ncaa.org/teams/history/MFB/670,Team History,history,2017
Texas St. Bobcats,http://stats.ncaa.org/people/39547?sport_code=MFB,Everett Withers,people,2017
Texas St. Bobcats,http://stats.ncaa.org/team/670/roster/12424,Roster,roster,2017
Texas St. Bobcats,http://stats.ncaa.org/team/670/stats/12424,Team Statistics,stats,2017
Texas Tech Red Raiders,http://stats.ncaa.org/teams/history/MFB/700,Team History,history,2017
Texas Tech Red Raiders,http://stats.ncaa.org/people/41720?sport_code=MFB,Kliff Kingsbury,people,2017
Texas Tech Red Raiders,http://stats.ncaa.org/team/700/roster/12424,Roster,roster,2017
Texas Tech Red Raiders,http://stats.ncaa.org/team/700/stats/12424,Team Statistics,stats,2017
Toledo  Rockets,http://stats.ncaa.org/teams/history/MFB/709,Team History,history,2017
Toledo  Rockets,http://stats.ncaa.org/people/45379?sport_code=MFB,Jason Candle,people,2017
Toledo  Rockets,http://stats.ncaa.org/team/709/roster/12424,Roster,roster,2017
Toledo  Rockets,http://stats.ncaa.org/team/709/stats/12424,Team Statistics,stats,2017
Troy Trojans,http://stats.ncaa.org/teams/history/MFB/716,Team History,history,2017
Troy Trojans,http://stats.ncaa.org/people/44024?sport_code=MFB,Neal Brown,people,2017
Troy Trojans,http://stats.ncaa.org/team/716/roster/12424,Roster,roster,2017
Troy Trojans,http://stats.ncaa.org/team/716/stats/12424,Team Statistics,stats,2017
Tulane Green Wave,http://stats.ncaa.org/teams/history/MFB/718,Team History,history,2017
Tulane Green Wave,http://stats.ncaa.org/people/3953?sport_code=MFB,Willie Fritz,people,2017
Tulane Green Wave,http://stats.ncaa.org/team/718/roster/12424,Roster,roster,2017
Tulane Green Wave,http://stats.ncaa.org/team/718/stats/12424,Team Statistics,stats,2017
Tulsa  Golden Hurricane,http://stats.ncaa.org/teams/history/MFB/719,Team History,history,2017
Tulsa  Golden Hurricane,http://stats.ncaa.org/people/44025?sport_code=MFB,Philip Montgomery,people,2017
Tulsa  Golden Hurricane,http://stats.ncaa.org/team/719/roster/12424,Roster,roster,2017
Tulsa  Golden Hurricane,http://stats.ncaa.org/team/719/stats/12424,Team Statistics,stats,2017
UCF Knights,http://stats.ncaa.org/teams/history/MFB/128,Team History,history,2017
UCF Knights,http://stats.ncaa.org/people/45394?sport_code=MFB,Scott Frost,people,2017
UCF Knights,http://stats.ncaa.org/team/128/roster/12424,Roster,roster,2017
UCF Knights,http://stats.ncaa.org/team/128/stats/12424,Team Statistics,stats,2017
UCLA Bruins,http://stats.ncaa.org/teams/history/MFB/110,Team History,history,2017
UCLA Bruins,http://stats.ncaa.org/people/13944?sport_code=MFB,Jim L. Mora,people,2017
UCLA Bruins,http://stats.ncaa.org/team/110/roster/12424,Roster,roster,2017
UCLA Bruins,http://stats.ncaa.org/team/110/stats/12424,Team Statistics,stats,2017
"UConn Huskies, UConn",http://stats.ncaa.org/teams/history/MFB/164,Team History,history,2017
"UConn Huskies, UConn",http://stats.ncaa.org/people/42979?sport_code=MFB,Bob Diaco,people,2017
"UConn Huskies, UConn",http://stats.ncaa.org/team/164/roster/12424,Roster,roster,2017
"UConn Huskies, UConn",http://stats.ncaa.org/team/164/stats/12424,Team Statistics,stats,2017
UNLV Rebels,http://stats.ncaa.org/teams/history/MFB/465,Team History,history,2017
UNLV Rebels,http://stats.ncaa.org/people/44026?sport_code=MFB,Tony Sanchez,people,2017
UNLV Rebels,http://stats.ncaa.org/team/465/roster/12424,Roster,roster,2017
UNLV Rebels,http://stats.ncaa.org/team/465/stats/12424,Team Statistics,stats,2017
UTEP Miners,http://stats.ncaa.org/teams/history/MFB/704,Team History,history,2017
UTEP Miners,http://stats.ncaa.org/people/41719?sport_code=MFB,Sean Kugler,people,2017
UTEP Miners,http://stats.ncaa.org/team/704/roster/12424,Roster,roster,2017
UTEP Miners,http://stats.ncaa.org/team/704/stats/12424,Team Statistics,stats,2017
UTSA Roadrunners,http://stats.ncaa.org/teams/history/MFB/706,Team History,history,2017
UTSA Roadrunners,http://stats.ncaa.org/people/45395?sport_code=MFB,Frank Wilson,people,2017
UTSA Roadrunners,http://stats.ncaa.org/team/706/roster/12424,Roster,roster,2017
UTSA Roadrunners,http://stats.ncaa.org/team/706/stats/12424,Team Statistics,stats,2017
Utah  Utes,http://stats.ncaa.org/teams/history/MFB/732,Team History,history,2017
Utah  Utes,http://stats.ncaa.org/people/25052?sport_code=MFB,Kyle Whittingham,people,2017
Utah  Utes,http://stats.ncaa.org/team/732/roster/12424,Roster,roster,2017
Utah  Utes,http://stats.ncaa.org/team/732/stats/12424,Team Statistics,stats,2017
Utah St. Aggies,http://stats.ncaa.org/teams/history/MFB/731,Team History,history,2017
Utah St. Aggies,http://stats.ncaa.org/people/41685?sport_code=MFB,Matt Wells,people,2017
Utah St. Aggies,http://stats.ncaa.org/team/731/roster/12424,Roster,roster,2017
Utah St. Aggies,http://stats.ncaa.org/team/731/stats/12424,Team Statistics,stats,2017
Vanderbilt Commodores,http://stats.ncaa.org/teams/history/MFB/736,Team History,history,2017
Vanderbilt Commodores,http://stats.ncaa.org/people/42977?sport_code=MFB,Derek Mason,people,2017
Vanderbilt Commodores,http://stats.ncaa.org/team/736/roster/12424,Roster,roster,2017
Vanderbilt Commodores,http://stats.ncaa.org/team/736/stats/12424,Team Statistics,stats,2017
Virginia  Cavaliers,http://stats.ncaa.org/teams/history/MFB/746,Team History,history,2017
Virginia  Cavaliers,http://stats.ncaa.org/people/24968?sport_code=MFB,Bronco Mendenhall,people,2017
Virginia  Cavaliers,http://stats.ncaa.org/team/746/roster/12424,Roster,roster,2017
Virginia  Cavaliers,http://stats.ncaa.org/team/746/stats/12424,Team Statistics,stats,2017
Virginia Tech Hokies,http://stats.ncaa.org/teams/history/MFB/742,Team History,history,2017
Virginia Tech Hokies,http://stats.ncaa.org/people/40881?sport_code=MFB,Justin Fuente,people,2017
Virginia Tech Hokies,http://stats.ncaa.org/team/742/roster/12424,Roster,roster,2017
Virginia Tech Hokies,http://stats.ncaa.org/team/742/stats/12424,Team Statistics,stats,2017
Wake Forest Demon Deacons,http://stats.ncaa.org/teams/history/MFB/749,Team History,history,2017
Wake Forest Demon Deacons,http://stats.ncaa.org/people/807?sport_code=MFB,Dave Clawson,people,2017
Wake Forest Demon Deacons,http://stats.ncaa.org/team/749/roster/12424,Roster,roster,2017
Wake Forest Demon Deacons,http://stats.ncaa.org/team/749/stats/12424,Team Statistics,stats,2017
Washington  Huskies,http://stats.ncaa.org/teams/history/MFB/756,Team History,history,2017
Washington  Huskies,http://stats.ncaa.org/people/27999?sport_code=MFB,Chris Petersen,people,2017
Washington  Huskies,http://stats.ncaa.org/team/756/roster/12424,Roster,roster,2017
Washington  Huskies,http://stats.ncaa.org/team/756/stats/12424,Team Statistics,stats,2017
Washington St. Cougars,http://stats.ncaa.org/teams/history/MFB/754,Team History,history,2017
Washington St. Cougars,http://stats.ncaa.org/people/2710?sport_code=MFB,Mike Leach,people,2017
Washington St. Cougars,http://stats.ncaa.org/team/754/roster/12424,Roster,roster,2017
Washington St. Cougars,http://stats.ncaa.org/team/754/stats/12424,Team Statistics,stats,2017
West Virginia  Mountaineers,http://stats.ncaa.org/teams/history/MFB/768,Team History,history,2017
West Virginia  Mountaineers,http://stats.ncaa.org/people/37545?sport_code=MFB,Dana Holgorsen,people,2017
West Virginia  Mountaineers,http://stats.ncaa.org/team/768/roster/12424,Roster,roster,2017
West Virginia  Mountaineers,http://stats.ncaa.org/team/768/stats/12424,Team Statistics,stats,2017
Western Ky. Hilltoppers,http://stats.ncaa.org/teams/history/MFB/772,Team History,history,2017
Western Ky. Hilltoppers,http://stats.ncaa.org/people/42983?sport_code=MFB,Jeff Brohm,people,2017
Western Ky. Hilltoppers,http://stats.ncaa.org/people/21352?sport_code=MFB,Nick Holt,people,2017
Western Ky. Hilltoppers,http://stats.ncaa.org/team/772/roster/12424,Roster,roster,2017
Western Ky. Hilltoppers,http://stats.ncaa.org/team/772/stats/12424,Team Statistics,stats,2017
Western Mich. Broncos,http://stats.ncaa.org/teams/history/MFB/774,Team History,history,2017
Western Mich. Broncos,http://stats.ncaa.org/people/41684?sport_code=MFB,P.J. Fleck,people,2017
Western Mich. Broncos,http://stats.ncaa.org/team/774/roster/12424,Roster,roster,2017
Western Mich. Broncos,http://stats.ncaa.org/team/774/stats/12424,Team Statistics,stats,2017
Wisconsin Badgers,http://stats.ncaa.org/teams/history/MFB/796,Team History,history,2017
Wisconsin Badgers,http://stats.ncaa.org/people/25784?sport_code=MFB,Paul Chryst,people,2017
Wisconsin Badgers,http://stats.ncaa.org/team/796/roster/12424,Roster,roster,2017
Wisconsin Badgers,http://stats.ncaa.org/team/796/stats/12424,Team Statistics,stats,2017
Wyoming  Cowboys,http://stats.ncaa.org/teams/history/MFB/811,Team History,history,2017
Wyoming  Cowboys,http://stats.ncaa.org/people/20685?sport_code=MFB,Craig Bohl,people,2017
Wyoming  Cowboys,http://stats.ncaa.org/team/811/roster/12424,Roster,roster,2017
Wyoming  Cowboys,http://stats.ncaa.org/team/811/stats/12424,Team Statistics,stats,2017
