Date,Opponent,Result,G,PuntRet,PuntRetTDs,PuntRetYds,Team,OffenseDefense
09/20/2014,Virginia,W 41 - 33,1/,2,nan,8,BYU Cougars,Defense
10/03/2014,Utah St.,L 20 - 35,1/,3,nan,9,BYU Cougars,Offense
10/03/2014,Utah St.,L 20 - 35,1/,nan,nan,nan,BYU Cougars,Defense
10/09/2014,@ UCF,L 24 - 31 (1OT),1/,3,nan,29,BYU Cougars,Offense
10/09/2014,@ UCF,L 24 - 31 (1OT),1/,6,nan,74,BYU Cougars,Defense
10/18/2014,Nevada,L 35 - 42,1/,1,nan,1,BYU Cougars,Offense
10/18/2014,Nevada,L 35 - 42,1/,1,nan,20,BYU Cougars,Defense
10/24/2014,@ Boise St.,L 30 - 55,1/,3,nan,13,BYU Cougars,Offense
10/24/2014,@ Boise St.,L 30 - 55,1/,2,nan,19,BYU Cougars,Defense
11/01/2014,@ Middle Tenn.,W 27 - 7,1/,1,nan,16,BYU Cougars,Offense
11/01/2014,@ Middle Tenn.,W 27 - 7,1/,1,nan,6,BYU Cougars,Defense
11/15/2014,UNLV,W 42 - 23,1/,3,nan,-4,BYU Cougars,Offense
11/15/2014,UNLV,W 42 - 23,1/,2,nan,47,BYU Cougars,Defense
11/22/2014,Savannah St.,W 64 - 0,1/,6,nan,71,BYU Cougars,Offense
11/22/2014,Savannah St.,W 64 - 0,1/,1,nan,nan,BYU Cougars,Defense
11/29/2014,@ California,W 42 - 35,1/,nan,nan,nan,BYU Cougars,Offense
11/29/2014,@ California,W 42 - 35,1/,1,nan,3,BYU Cougars,Defense
12/22/2014,"Memphis @ Miami, Fla.",L 48 - 55 (2OT),1/,nan,nan,nan,BYU Cougars,Offense
12/22/2014,"Memphis @ Miami, Fla.",L 48 - 55 (2OT),1/,6,nan,42,BYU Cougars,Defense
09/05/2015,"Louisville @ Atlanta, Georgia",W 31 - 24,1/,1,nan,-2,Auburn Tigers,Offense
09/05/2015,"Louisville @ Atlanta, Georgia",W 31 - 24,1/,nan,nan,nan,Auburn Tigers,Defense
09/12/2015,Jacksonville St.,W 27 - 20 (1OT),1/,nan,nan,nan,Auburn Tigers,Offense
09/12/2015,Jacksonville St.,W 27 - 20 (1OT),1/,nan,nan,nan,Auburn Tigers,Defense
09/19/2015,@ LSU,L 21 - 45,1/,1,nan,27,Auburn Tigers,Offense
09/19/2015,@ LSU,L 21 - 45,1/,2,nan,23,Auburn Tigers,Defense
09/26/2015,Mississippi St.,L 9 - 17,1/,1,nan,4,Auburn Tigers,Offense
09/26/2015,Mississippi St.,L 9 - 17,1/,1,nan,4,Auburn Tigers,Defense
10/03/2015,San Jose St.,W 35 - 21,1/,nan,nan,nan,Auburn Tigers,Offense
10/03/2015,San Jose St.,W 35 - 21,1/,nan,nan,nan,Auburn Tigers,Defense
10/15/2015,@ Kentucky,W 30 - 27,1/,1,nan,1,Auburn Tigers,Offense
10/15/2015,@ Kentucky,W 30 - 27,1/,nan,nan,nan,Auburn Tigers,Defense
10/24/2015,@ Arkansas,L 46 - 54 (4OT),1/,nan,nan,nan,Auburn Tigers,Offense
10/24/2015,@ Arkansas,L 46 - 54 (4OT),1/,1,nan,4,Auburn Tigers,Defense
10/31/2015,Ole Miss,L 19 - 27,1/,2,nan,14,Auburn Tigers,Offense
10/31/2015,Ole Miss,L 19 - 27,1/,nan,nan,nan,Auburn Tigers,Defense
11/07/2015,@ Texas A&M,W 26 - 10,1/,nan,nan,nan,Auburn Tigers,Offense
11/07/2015,@ Texas A&M,W 26 - 10,1/,nan,nan,nan,Auburn Tigers,Defense
11/14/2015,Georgia,L 13 - 20,1/,2,nan,20,Auburn Tigers,Offense
11/14/2015,Georgia,L 13 - 20,1/,1,1,53,Auburn Tigers,Defense
11/21/2015,Idaho,W 56 - 34,1/,nan,nan,nan,Auburn Tigers,Offense
11/21/2015,Idaho,W 56 - 34,1/,1,nan,nan,Auburn Tigers,Defense
11/28/2015,Alabama,L 13 - 29,1/,1,nan,21,Auburn Tigers,Offense
11/28/2015,Alabama,L 13 - 29,1/,1,nan,3,Auburn Tigers,Defense
12/30/2015,"Memphis @ Birmingham, Ala.",W 31 - 10,1/,6,nan,94,Auburn Tigers,Offense
12/30/2015,"Memphis @ Birmingham, Ala.",W 31 - 10,1/,nan,nan,nan,Auburn Tigers,Defense
08/30/2014,Arkansas,W 45 - 21,1/,2,nan,31,Auburn Tigers,Offense
08/30/2014,Arkansas,W 45 - 21,1/,2,nan,11,Auburn Tigers,Defense
09/06/2014,San Jose St.,W 59 - 13,1/,1,1/,55,Auburn Tigers,Offense
09/06/2014,San Jose St.,W 59 - 13,1/,nan,nan,nan,Auburn Tigers,Defense
09/18/2014,@ Kansas St.,W 20 - 14,1/,nan,nan,nan,Auburn Tigers,Offense
09/18/2014,@ Kansas St.,W 20 - 14,1/,3,nan,71,Auburn Tigers,Defense
09/27/2014,Louisiana Tech,W 45 - 17,1/,4,1/,129/,Auburn Tigers,Offense
09/27/2014,Louisiana Tech,W 45 - 17,1/,nan,nan,nan,Auburn Tigers,Defense
10/04/2014,LSU,W 41 - 7,1/,3,nan,15,Auburn Tigers,Offense
10/04/2014,LSU,W 41 - 7,1/,1,nan,10,Auburn Tigers,Defense
10/11/2014,@ Mississippi St.,L 23 - 38,1/,nan,nan,nan,Auburn Tigers,Offense
10/11/2014,@ Mississippi St.,L 23 - 38,1/,2,nan,-1,Auburn Tigers,Defense
10/25/2014,South Carolina,W 42 - 35,1/,1,nan,28,Auburn Tigers,Offense
10/25/2014,South Carolina,W 42 - 35,1/,1,nan,7,Auburn Tigers,Defense
11/01/2014,@ Ole Miss,W 35 - 31,1/,2,nan,10,Auburn Tigers,Offense
11/01/2014,@ Ole Miss,W 35 - 31,1/,3,nan,20,Auburn Tigers,Defense
11/08/2014,Texas A&M,L 38 - 41,1/,1,nan,9,Auburn Tigers,Offense
11/08/2014,Texas A&M,L 38 - 41,1/,2,nan,2,Auburn Tigers,Defense
11/15/2014,@ Georgia,L 7 - 34,1/,1,nan,-4,Auburn Tigers,Offense
11/15/2014,@ Georgia,L 7 - 34,1/,1,nan,nan,Auburn Tigers,Defense
11/22/2014,Samford,W 31 - 7,1/,2,nan,30,Auburn Tigers,Offense
11/22/2014,Samford,W 31 - 7,1/,1,nan,4,Auburn Tigers,Defense
11/29/2014,@ Alabama,L 44 - 55,1/,nan,nan,nan,Auburn Tigers,Offense
11/29/2014,@ Alabama,L 44 - 55,1/,2,nan,24,Auburn Tigers,Defense
01/01/2015,@ Wisconsin,L 31 - 34 (1OT),1/,nan,nan,nan,Auburn Tigers,Offense
01/01/2015,@ Wisconsin,L 31 - 34 (1OT),1/,1,nan,nan,Auburn Tigers,Defense
09/03/2016,Clemson,L 13 - 19,1/,nan,nan,nan,Auburn Tigers,Offense
09/03/2016,Clemson,L 13 - 19,1/,nan,nan,nan,Auburn Tigers,Defense
09/10/2016,Arkansas St.,W 51 - 14,1/,1,nan,8,Auburn Tigers,Offense
09/10/2016,Arkansas St.,W 51 - 14,1/,nan,nan,nan,Auburn Tigers,Defense
09/17/2016,Texas A&M,L 16 - 29,1/,1,nan,6,Auburn Tigers,Offense
09/17/2016,Texas A&M,L 16 - 29,1/,nan,nan,nan,Auburn Tigers,Defense
09/24/2016,LSU,W 18 - 13,1/,nan,nan,nan,Auburn Tigers,Offense
09/24/2016,LSU,W 18 - 13,1/,nan,nan,nan,Auburn Tigers,Defense
10/01/2016,La.-Monroe,W 58 - 7,1/,3,nan,37,Auburn Tigers,Offense
10/01/2016,La.-Monroe,W 58 - 7,1/,nan,nan,nan,Auburn Tigers,Defense
10/08/2016,@ Mississippi St.,W 38 - 14,1/,1,nan,-4,Auburn Tigers,Offense
10/08/2016,@ Mississippi St.,W 38 - 14,1/,2,nan,-3,Auburn Tigers,Defense
10/22/2016,Arkansas,W 56 - 3,1/,2,nan,11,Auburn Tigers,Offense
10/22/2016,Arkansas,W 56 - 3,1/,nan,nan,nan,Auburn Tigers,Defense
10/29/2016,@ Ole Miss,W 40 - 29,1/,1,nan,10,Auburn Tigers,Offense
10/29/2016,@ Ole Miss,W 40 - 29,1/,nan,nan,nan,Auburn Tigers,Defense
11/05/2016,Vanderbilt,W 23 - 16,1/,1,nan,6,Auburn Tigers,Offense
11/05/2016,Vanderbilt,W 23 - 16,1/,nan,nan,nan,Auburn Tigers,Defense
11/12/2016,@ Georgia,L 7 - 13,1/,1,nan,5,Auburn Tigers,Offense
11/12/2016,@ Georgia,L 7 - 13,1/,1,nan,20,Auburn Tigers,Defense
11/19/2016,Alabama A&M,W 55 - 0,1/,3,nan,32,Auburn Tigers,Offense
11/19/2016,Alabama A&M,W 55 - 0,1/,nan,nan,nan,Auburn Tigers,Defense
11/26/2016,@ Alabama,L 12 - 30,1/,1,nan,58,Auburn Tigers,Offense
11/26/2016,@ Alabama,L 12 - 30,1/,2,nan,nan,Auburn Tigers,Defense
01/02/2017,"Oklahoma @ New Orleans, La.",L 19 - 35,1/,1,nan,2,Auburn Tigers,Offense
01/02/2017,"Oklahoma @ New Orleans, La.",L 19 - 35,1/,1,nan,2,Auburn Tigers,Defense
09/03/2015,VMI,W 48 - 36,1/,3,nan,28,Ball St. Cardinals,Offense
09/03/2015,VMI,W 48 - 36,1/,1,nan,11,Ball St. Cardinals,Defense
09/12/2015,@ Texas A&M,L 23 - 56,1/,nan,nan,nan,Ball St. Cardinals,Offense
09/12/2015,@ Texas A&M,L 23 - 56,1/,2,nan,67,Ball St. Cardinals,Defense
09/19/2015,@ Eastern Mich.,W 28 - 17,1/,2,nan,17,Ball St. Cardinals,Offense
09/19/2015,@ Eastern Mich.,W 28 - 17,1/,1,nan,9,Ball St. Cardinals,Defense
09/26/2015,@ Northwestern,L 19 - 24,1/,nan,nan,nan,Ball St. Cardinals,Offense
09/26/2015,@ Northwestern,L 19 - 24,1/,nan,nan,nan,Ball St. Cardinals,Defense
10/03/2015,Toledo,L 10 - 24,1/,1,nan,nan,Ball St. Cardinals,Offense
10/03/2015,Toledo,L 10 - 24,1/,3,nan,37,Ball St. Cardinals,Defense
10/10/2015,@ Northern Ill.,L 41 - 59,1/,1,nan,12,Ball St. Cardinals,Offense
10/10/2015,@ Northern Ill.,L 41 - 59,1/,2,nan,-3,Ball St. Cardinals,Defense
10/17/2015,Georgia St.,L 19 - 31,1/,3,nan,37,Ball St. Cardinals,Offense
10/17/2015,Georgia St.,L 19 - 31,1/,nan,nan,nan,Ball St. Cardinals,Defense
10/24/2015,Central Mich.,L 21 - 23,1/,1,nan,2,Ball St. Cardinals,Offense
10/24/2015,Central Mich.,L 21 - 23,1/,1,nan,nan,Ball St. Cardinals,Defense
10/31/2015,Massachusetts,W 20 - 10,1/,nan,nan,nan,Ball St. Cardinals,Offense
10/31/2015,Massachusetts,W 20 - 10,1/,1,nan,16,Ball St. Cardinals,Defense
11/05/2015,@ Western Mich.,L 7 - 54,1/,nan,nan,nan,Ball St. Cardinals,Offense
11/05/2015,@ Western Mich.,L 7 - 54,1/,1,nan,nan,Ball St. Cardinals,Defense
11/17/2015,@ Ohio,L 31 - 48,1/,2,nan,12,Ball St. Cardinals,Offense
11/17/2015,@ Ohio,L 31 - 48,1/,1,nan,-1,Ball St. Cardinals,Defense
11/24/2015,Bowling Green,L 10 - 48,1/,1,nan,19,Ball St. Cardinals,Offense
11/24/2015,Bowling Green,L 10 - 48,1/,nan,nan,nan,Ball St. Cardinals,Defense
09/02/2016,@ Georgia St.,W 31 - 21,1/,2,nan,27,Ball St. Cardinals,Offense
09/02/2016,@ Georgia St.,W 31 - 21,1/,1,nan,nan,Ball St. Cardinals,Defense
09/10/2016,@ Indiana,L 20 - 30,1/,4,1/,25,Ball St. Cardinals,Offense
09/10/2016,@ Indiana,L 20 - 30,1/,3,nan,18,Ball St. Cardinals,Defense
09/17/2016,Eastern Ky.,W 41 - 14,1/,1,nan,11,Ball St. Cardinals,Offense
09/17/2016,Eastern Ky.,W 41 - 14,1/,1,nan,5,Ball St. Cardinals,Defense
09/24/2016,@ Fla. Atlantic,W 31 - 27,1/,2,nan,23,Ball St. Cardinals,Offense
09/24/2016,@ Fla. Atlantic,W 31 - 27,1/,2,nan,6,Ball St. Cardinals,Defense
10/01/2016,Northern Ill.,L 24 - 31,1/,1,nan,nan,Ball St. Cardinals,Offense
10/01/2016,Northern Ill.,L 24 - 31,1/,1,nan,-9,Ball St. Cardinals,Defense
10/08/2016,@ Central Mich.,L 21 - 24,1/,1,nan,2,Ball St. Cardinals,Offense
10/08/2016,@ Central Mich.,L 21 - 24,1/,3,nan,14,Ball St. Cardinals,Defense
10/15/2016,@ Buffalo,W 31 - 21,1/,1,nan,nan,Ball St. Cardinals,Offense
10/15/2016,@ Buffalo,W 31 - 21,1/,1,nan,13,Ball St. Cardinals,Defense
10/22/2016,Akron,L 25 - 35,1/,1,nan,nan,Ball St. Cardinals,Offense
10/22/2016,Akron,L 25 - 35,1/,1,nan,11,Ball St. Cardinals,Defense
11/01/2016,Western Mich.,L 20 - 52,1/,nan,nan,nan,Ball St. Cardinals,Offense
11/01/2016,Western Mich.,L 20 - 52,1/,nan,nan,nan,Ball St. Cardinals,Defense
11/08/2016,Eastern Mich.,L 41 - 48,1/,2,nan,6,Ball St. Cardinals,Offense
11/08/2016,Eastern Mich.,L 41 - 48,1/,2,nan,8,Ball St. Cardinals,Defense
11/16/2016,@ Toledo,L 19 - 37,1/,2,nan,nan,Ball St. Cardinals,Offense
11/16/2016,@ Toledo,L 19 - 37,1/,1,1/,63,Ball St. Cardinals,Defense
11/22/2016,@ Miami (OH),L 20 - 21,1/,1,nan,nan,Ball St. Cardinals,Offense
11/22/2016,@ Miami (OH),L 20 - 21,1/,nan,nan,nan,Ball St. Cardinals,Defense
08/31/2013,Wofford,W 69 - 3,1/,4,nan,23,Baylor Bears,Offense
08/31/2013,Wofford,W 69 - 3,1/,nan,nan,nan,Baylor Bears,Defense
09/07/2013,Buffalo,W 70 - 13,1/,4,nan,50,Baylor Bears,Offense
09/07/2013,Buffalo,W 70 - 13,1/,nan,nan,nan,Baylor Bears,Defense
09/21/2013,La.-Monroe,W 70 - 7,1/,1,nan,nan,Baylor Bears,Offense
09/21/2013,La.-Monroe,W 70 - 7,1/,nan,nan,nan,Baylor Bears,Defense
10/05/2013,West Virginia,W 73 - 42,1/,1,nan,-7,Baylor Bears,Offense
10/05/2013,West Virginia,W 73 - 42,1/,nan,nan,nan,Baylor Bears,Defense
10/12/2013,@ Kansas St.,W 35 - 25,1/,nan,nan,nan,Baylor Bears,Offense
10/12/2013,@ Kansas St.,W 35 - 25,1/,1,nan,14,Baylor Bears,Defense
10/19/2013,Iowa St.,W 71 - 7,1/,2,1/,55,Baylor Bears,Offense
10/19/2013,Iowa St.,W 71 - 7,1/,1,nan,38,Baylor Bears,Defense
10/26/2013,@ Kansas,W 59 - 14,1/,6/,nan,38,Baylor Bears,Offense
10/26/2013,@ Kansas,W 59 - 14,1/,1,nan,24,Baylor Bears,Defense
11/07/2013,Oklahoma,W 41 - 12,1/,1,nan,1,Baylor Bears,Offense
11/07/2013,Oklahoma,W 41 - 12,1/,1,nan,1,Baylor Bears,Defense
11/16/2013,"Texas Tech @ Arlington, Texas",W 63 - 34,1/,4,1/,63,Baylor Bears,Offense
11/16/2013,"Texas Tech @ Arlington, Texas",W 63 - 34,1/,1,nan,6,Baylor Bears,Defense
11/23/2013,@ Oklahoma St.,L 17 - 49,1/,nan,nan,nan,Baylor Bears,Offense
11/23/2013,@ Oklahoma St.,L 17 - 49,1/,1,nan,-6,Baylor Bears,Defense
11/30/2013,@ TCU,W 41 - 38,1/,2,nan,24,Baylor Bears,Offense
11/30/2013,@ TCU,W 41 - 38,1/,3,nan,66,Baylor Bears,Defense
12/07/2013,Texas,W 30 - 10,1/,2,nan,-8,Baylor Bears,Offense
12/07/2013,Texas,W 30 - 10,1/,2,nan,50,Baylor Bears,Defense
01/01/2014,"UCF @ Glendale, Ariz",L 42 - 52,1/,1,nan,-1,Baylor Bears,Offense
01/01/2014,"UCF @ Glendale, Ariz",L 42 - 52,1/,1,nan,9,Baylor Bears,Defense
09/01/2016,Presbyterian,W 49 - 3,1/,1,nan,26,Central Mich. Chippewas,Offense
09/01/2016,Presbyterian,W 49 - 3,1/,2,nan,16,Central Mich. Chippewas,Defense
09/10/2016,@ Oklahoma St.,W 30 - 27,1/,1,nan,-6,Central Mich. Chippewas,Offense
09/10/2016,@ Oklahoma St.,W 30 - 27,1/,2,nan,36,Central Mich. Chippewas,Defense
09/17/2016,UNLV,W 44 - 21,1/,3,nan,11,Central Mich. Chippewas,Offense
09/17/2016,UNLV,W 44 - 21,1/,2,1/,9,Central Mich. Chippewas,Defense
09/24/2016,@ Virginia,L 35 - 49,1/,nan,nan,nan,Central Mich. Chippewas,Offense
09/24/2016,@ Virginia,L 35 - 49,1/,4,nan,27,Central Mich. Chippewas,Defense
10/01/2016,Western Mich.,L 10 - 49,1/,nan,nan,nan,Central Mich. Chippewas,Offense
10/01/2016,Western Mich.,L 10 - 49,1/,nan,nan,nan,Central Mich. Chippewas,Defense
10/08/2016,Ball St.,W 24 - 21,1/,3,nan,14,Central Mich. Chippewas,Offense
10/08/2016,Ball St.,W 24 - 21,1/,1,nan,2,Central Mich. Chippewas,Defense
10/15/2016,@ Northern Ill.,W 34 - 28 (3OT),1/,3,nan,21,Central Mich. Chippewas,Offense
10/15/2016,@ Northern Ill.,W 34 - 28 (3OT),1/,nan,nan,nan,Central Mich. Chippewas,Defense
10/22/2016,@ Toledo,L 17 - 31,1/,nan,nan,nan,Central Mich. Chippewas,Offense
10/22/2016,@ Toledo,L 17 - 31,1/,2,nan,9,Central Mich. Chippewas,Defense
10/29/2016,Kent St.,L 24 - 27,1/,1,nan,8,Central Mich. Chippewas,Offense
10/29/2016,Kent St.,L 24 - 27,1/,2,nan,5,Central Mich. Chippewas,Defense
11/04/2016,@ Miami (OH),L 17 - 37,1/,nan,nan,nan,Central Mich. Chippewas,Offense
11/04/2016,@ Miami (OH),L 17 - 37,1/,nan,nan,nan,Central Mich. Chippewas,Defense
11/15/2016,Ohio,W 27 - 20,1/,1,nan,-3,Central Mich. Chippewas,Offense
11/15/2016,Ohio,W 27 - 20,1/,1,nan,nan,Central Mich. Chippewas,Defense
11/22/2016,@ Eastern Mich.,L 21 - 26,1/,1,nan,9,Central Mich. Chippewas,Offense
11/22/2016,@ Eastern Mich.,L 21 - 26,1/,2,nan,-1,Central Mich. Chippewas,Defense
12/19/2016,"Tulsa @ Miami, Fla.",L 10 - 55,1/,nan,nan,nan,Central Mich. Chippewas,Offense
12/19/2016,"Tulsa @ Miami, Fla.",L 10 - 55,1/,1,nan,2,Central Mich. Chippewas,Defense
08/31/2013,Northwestern,L 30 - 44,1/,2,nan,nan,California Golden Bears,Offense
08/31/2013,Northwestern,L 30 - 44,1/,nan,nan,nan,California Golden Bears,Defense
09/07/2013,Portland St.,W 37 - 30,1/,4,nan,22,California Golden Bears,Offense
09/07/2013,Portland St.,W 37 - 30,1/,nan,nan,nan,California Golden Bears,Defense
09/14/2013,Ohio St.,L 34 - 52,1/,nan,nan,nan,California Golden Bears,Offense
09/14/2013,Ohio St.,L 34 - 52,1/,2,nan,20,California Golden Bears,Defense
09/28/2013,@ Oregon,L 16 - 55,1/,nan,nan,nan,California Golden Bears,Offense
09/28/2013,@ Oregon,L 16 - 55,1/,3,2,140,California Golden Bears,Defense
10/05/2013,Washington St.,L 22 - 44,1/,2,nan,18,California Golden Bears,Offense
10/05/2013,Washington St.,L 22 - 44,1/,4,nan,21,California Golden Bears,Defense
10/12/2013,@ UCLA,L 10 - 37,1/,2,nan,5,California Golden Bears,Offense
10/12/2013,@ UCLA,L 10 - 37,1/,3,nan,17,California Golden Bears,Defense
10/19/2013,Oregon St.,L 17 - 49,1/,2,nan,-1,California Golden Bears,Offense
10/19/2013,Oregon St.,L 17 - 49,1/,1,nan,-1,California Golden Bears,Defense
10/26/2013,@ Washington,L 17 - 41,1/,nan,nan,nan,California Golden Bears,Offense
10/26/2013,@ Washington,L 17 - 41,1/,2,nan,33,California Golden Bears,Defense
11/02/2013,Arizona,L 28 - 33,1/,4,nan,1,California Golden Bears,Offense
11/02/2013,Arizona,L 28 - 33,1/,3,nan,27,California Golden Bears,Defense
11/09/2013,Southern California,L 28 - 62,1/,nan,nan,nan,California Golden Bears,Offense
11/09/2013,Southern California,L 28 - 62,1/,4,3/,185/,California Golden Bears,Defense
11/16/2013,@ Colorado,L 24 - 41,1/,3,nan,12,California Golden Bears,Offense
11/16/2013,@ Colorado,L 24 - 41,1/,1,nan,2,California Golden Bears,Defense
11/23/2013,@ Stanford,L 13 - 63,1/,2,nan,nan,California Golden Bears,Offense
11/23/2013,@ Stanford,L 13 - 63,1/,nan,nan,nan,California Golden Bears,Defense
08/27/2016,"Hawaii @ Sydney, Australia",W 51 - 31,1/,2,nan,1,California Golden Bears,Offense
08/27/2016,"Hawaii @ Sydney, Australia",W 51 - 31,1/,nan,nan,nan,California Golden Bears,Defense
09/10/2016,@ San Diego St.,L 40 - 45,1/,2,nan,nan,California Golden Bears,Offense
09/10/2016,@ San Diego St.,L 40 - 45,1/,3,nan,46,California Golden Bears,Defense
09/17/2016,Texas,W 50 - 43,1/,2,nan,1,California Golden Bears,Offense
09/17/2016,Texas,W 50 - 43,1/,4,nan,43,California Golden Bears,Defense
09/24/2016,@ Arizona St.,L 41 - 51,1/,nan,nan,nan,California Golden Bears,Offense
09/24/2016,@ Arizona St.,L 41 - 51,1/,3,nan,46,California Golden Bears,Defense
10/01/2016,Utah,W 28 - 23,1/,nan,nan,nan,California Golden Bears,Offense
10/01/2016,Utah,W 28 - 23,1/,4,nan,23,California Golden Bears,Defense
10/08/2016,@ Oregon St.,L 44 - 47 (1OT),1/,1,nan,11,California Golden Bears,Offense
10/08/2016,@ Oregon St.,L 44 - 47 (1OT),1/,1,nan,-1,California Golden Bears,Defense
10/21/2016,Oregon,W 52 - 49 (2OT),1/,nan,nan,nan,California Golden Bears,Offense
10/21/2016,Oregon,W 52 - 49 (2OT),1/,2,nan,3,California Golden Bears,Defense
10/27/2016,@ Southern California,L 24 - 45,1/,nan,nan,nan,California Golden Bears,Offense
10/27/2016,@ Southern California,L 24 - 45,1/,2,nan,33,California Golden Bears,Defense
11/05/2016,Washington,L 27 - 66,1/,2,nan,36,California Golden Bears,Offense
11/05/2016,Washington,L 27 - 66,1/,4,nan,35,California Golden Bears,Defense
11/12/2016,@ Washington St.,L 21 - 56,1/,1,nan,nan,California Golden Bears,Offense
11/12/2016,@ Washington St.,L 21 - 56,1/,2,1/,72,California Golden Bears,Defense
11/19/2016,Stanford,L 31 - 45,1/,3,nan,14,California Golden Bears,Offense
11/19/2016,Stanford,L 31 - 45,1/,1,nan,11,California Golden Bears,Defense
11/26/2016,UCLA,W 36 - 10,1/,4,nan,2,California Golden Bears,Offense
11/26/2016,UCLA,W 36 - 10,1/,1,nan,9,California Golden Bears,Defense
08/30/2014,Duquesne,W 38 - 28,1/,1,nan,nan,Buffalo Bulls,Offense
08/30/2014,Duquesne,W 38 - 28,1/,2,nan,34,Buffalo Bulls,Defense
09/06/2014,@ Army West Point,L 39 - 47,1/,nan,nan,nan,Buffalo Bulls,Offense
09/06/2014,@ Army West Point,L 39 - 47,1/,nan,nan,nan,Buffalo Bulls,Defense
09/12/2014,Baylor,L 21 - 63,1/,nan,nan,nan,Buffalo Bulls,Offense
09/12/2014,Baylor,L 21 - 63,1/,2,nan,1,Buffalo Bulls,Defense
09/20/2014,Norfolk St.,W 36 - 7,1/,3,nan,41,Buffalo Bulls,Offense
09/20/2014,Norfolk St.,W 36 - 7,1/,1,nan,-3,Buffalo Bulls,Defense
09/27/2014,Miami (OH),W 35 - 27,1/,1,nan,nan,Buffalo Bulls,Offense
09/27/2014,Miami (OH),W 35 - 27,1/,1,nan,nan,Buffalo Bulls,Defense
10/04/2014,@ Bowling Green,L 35 - 36,1/,nan,nan,nan,Buffalo Bulls,Offense
10/04/2014,@ Bowling Green,L 35 - 36,1/,nan,nan,nan,Buffalo Bulls,Defense
10/11/2014,@ Eastern Mich.,L 27 - 37,1/,2,nan,9,Buffalo Bulls,Offense
10/11/2014,@ Eastern Mich.,L 27 - 37,1/,1,nan,-6,Buffalo Bulls,Defense
10/25/2014,Central Mich.,L 14 - 20,1/,nan,nan,nan,Buffalo Bulls,Offense
10/25/2014,Central Mich.,L 14 - 20,1/,1,nan,nan,Buffalo Bulls,Defense
11/05/2014,@ Ohio,L 14 - 37,1/,2,nan,16,Buffalo Bulls,Offense
11/05/2014,@ Ohio,L 14 - 37,1/,1,nan,6,Buffalo Bulls,Defense
11/11/2014,Akron,W 55 - 24,1/,1,nan,3,Buffalo Bulls,Offense
11/11/2014,Akron,W 55 - 24,1/,nan,nan,nan,Buffalo Bulls,Defense
11/28/2014,@ Massachusetts,W 41 - 21,1/,2,nan,20,Buffalo Bulls,Offense
11/28/2014,@ Massachusetts,W 41 - 21,1/,nan,nan,nan,Buffalo Bulls,Defense
09/02/2016,Albany (NY),L 16 - 22,1/,4,nan,20,Buffalo Bulls,Offense
09/02/2016,Albany (NY),L 16 - 22,1/,nan,nan,nan,Buffalo Bulls,Defense
09/17/2016,@ Nevada,L 14 - 38,1/,2,nan,9,Buffalo Bulls,Offense
09/17/2016,@ Nevada,L 14 - 38,1/,1,nan,11,Buffalo Bulls,Defense
09/24/2016,Army West Point,W 23 - 20 (1OT),1/,nan,nan,nan,Buffalo Bulls,Offense
09/24/2016,Army West Point,W 23 - 20 (1OT),1/,1,nan,18,Buffalo Bulls,Defense
10/01/2016,@ Boston College,L 3 - 35,1/,nan,nan,nan,Buffalo Bulls,Offense
10/01/2016,@ Boston College,L 3 - 35,1/,5,nan,59,Buffalo Bulls,Defense
10/08/2016,Kent St.,L 20 - 44,1/,1,nan,nan,Buffalo Bulls,Offense
10/08/2016,Kent St.,L 20 - 44,1/,1,nan,7,Buffalo Bulls,Defense
10/15/2016,Ball St.,L 21 - 31,1/,1,nan,13,Buffalo Bulls,Offense
10/15/2016,Ball St.,L 21 - 31,1/,1,nan,nan,Buffalo Bulls,Defense
10/22/2016,@ Northern Ill.,L 7 - 44,1/,1,nan,7,Buffalo Bulls,Offense
10/22/2016,@ Northern Ill.,L 7 - 44,1/,1,nan,-4,Buffalo Bulls,Defense
10/27/2016,Akron,W 41 - 20,1/,2,nan,24,Buffalo Bulls,Offense
10/27/2016,Akron,W 41 - 20,1/,3,1/,116/,Buffalo Bulls,Defense
11/03/2016,@ Ohio,L 10 - 34,1/,1,nan,4,Buffalo Bulls,Offense
11/03/2016,@ Ohio,L 10 - 34,1/,1,nan,2,Buffalo Bulls,Defense
11/12/2016,Miami (OH),L 24 - 35,1/,3,nan,30,Buffalo Bulls,Offense
11/12/2016,Miami (OH),L 24 - 35,1/,1,nan,nan,Buffalo Bulls,Defense
11/19/2016,@ Western Mich.,L 0 - 38,1/,nan,nan,nan,Buffalo Bulls,Offense
11/19/2016,@ Western Mich.,L 0 - 38,1/,2,nan,3,Buffalo Bulls,Defense
11/25/2016,@ Bowling Green,L 19 - 27,1/,nan,nan,nan,Buffalo Bulls,Offense
11/25/2016,@ Bowling Green,L 19 - 27,1/,4,nan,24,Buffalo Bulls,Defense
09/05/2015,Albany (NY),W 51 - 14,1/,3,1/,109/,Buffalo Bulls,Offense
09/05/2015,Albany (NY),W 51 - 14,1/,nan,nan,nan,Buffalo Bulls,Defense
09/12/2015,@ Penn St.,L 14 - 27,1/,nan,nan,nan,Buffalo Bulls,Offense
09/12/2015,@ Penn St.,L 14 - 27,1/,5,nan,71,Buffalo Bulls,Defense
