Year,Team,GP,G,FumblesRecovered,Int,Blkd,OffenseDefense
2014-15,UCF,13,13,10,18,2,Offense
2014-15,UCF,0,13,14,15,4,Defensive
2015-16,UCF,12,12,9,4,2,Offense
2015-16,UCF,0,12,10,23,2,Defensive
2016-17,UCF,12,12,10,15,3,Offense
2016-17,UCF,0,12,13,9,3,Defensive
2017-18,UCF,12,12,11,18,2,Offense
2017-18,UCF,0,12,5,9,1,Defensive
2013-14,UCF,13,13,12,14,nan,Offense
2013-14,UCF,0,13,10,11,2,Defensive
2014-15,UCF,13,13,10,18,2,Offense
2014-15,UCF,0,13,14,15,4,Defensive
2015-16,UCF,12,12,9,4,2,Offense
2015-16,UCF,0,12,10,23,2,Defensive
2016-17,UCF,12,12,10,15,3,Offense
2016-17,UCF,0,12,13,9,3,Defensive
2017-18,UCF,12,12,11,18,2,Offense
2017-18,UCF,0,12,5,9,1,Defensive
2013-14,UCF,13,13,12,14,nan,Offense
2013-14,UCF,0,13,10,11,2,Defensive
2014-15,UCF,13,13,10,18,2,Offense
2014-15,UCF,0,13,14,15,4,Defensive
2015-16,UCF,12,12,9,4,2,Offense
2015-16,UCF,0,12,10,23,2,Defensive
2016-17,UCF,12,12,10,15,3,Offense
2016-17,UCF,0,12,13,9,3,Defensive
2017-18,UCF,12,12,11,18,2,Offense
2017-18,UCF,0,12,5,9,1,Defensive
2013-14,Tulsa,12,12,9,15,1,Offense
2013-14,Tulsa,0,12,15,19,3,Defensive
2014-15,Tulsa,12,12,7,8,4,Offense
2014-15,Tulsa,0,12,5,18,2,Defensive
2015-16,Tulsa,13,13,14,10,nan,Offense
2015-16,Tulsa,0,13,12,8,3,Defensive
2016-17,Tulsa,13,13,11,10,4,Offense
2016-17,Tulsa,0,13,9,12,2,Defensive
2017-18,Tulsa,12,12,7,7,5,Offense
2017-18,Tulsa,0,12,5,8,3,Defensive
2013-14,Tulsa,12,12,9,15,1,Offense
2013-14,Tulsa,0,12,15,19,3,Defensive
2014-15,Tulsa,12,12,7,8,4,Offense
2014-15,Tulsa,0,12,5,18,2,Defensive
2015-16,Tulsa,13,13,14,10,nan,Offense
2015-16,Tulsa,0,13,12,8,3,Defensive
2016-17,Tulsa,13,13,11,10,4,Offense
2016-17,Tulsa,0,13,9,12,2,Defensive
2017-18,Tulsa,12,12,7,7,5,Offense
2017-18,Tulsa,0,12,5,8,3,Defensive
2013-14,Tulsa,12,12,9,15,1,Offense
2013-14,Tulsa,0,12,15,19,3,Defensive
2014-15,Tulsa,12,12,7,8,4,Offense
2014-15,Tulsa,0,12,5,18,2,Defensive
2015-16,Tulsa,13,13,14,10,nan,Offense
2015-16,Tulsa,0,13,12,8,3,Defensive
2016-17,Tulsa,13,13,11,10,4,Offense
2016-17,Tulsa,0,13,9,12,2,Defensive
2017-18,Tulsa,12,12,7,7,5,Offense
2017-18,Tulsa,0,12,5,8,3,Defensive
2013-14,Utah,12,12,12,3,2,Offense
2013-14,Utah,0,12,4,21,nan,Defensive
2014-15,Utah,13,13,9,12,1,Offense
2014-15,Utah,0,13,8,8,nan,Defensive
2015-16,Utah,13,13,12,22,2,Offense
2015-16,Utah,0,13,10,11,nan,Defensive
2016-17,Utah,13,13,13,18,nan,Offense
2016-17,Utah,0,13,17,8,nan,Defensive
2017-18,Utah,12,12,11,12,2,Offense
2017-18,Utah,0,12,10,14,nan,Defensive
2013-14,Utah,12,12,12,3,2,Offense
2013-14,Utah,0,12,4,21,nan,Defensive
2014-15,Utah,13,13,9,12,1,Offense
2014-15,Utah,0,13,8,8,nan,Defensive
2015-16,Utah,13,13,12,22,2,Offense
2015-16,Utah,0,13,10,11,nan,Defensive
2016-17,Utah,13,13,13,18,nan,Offense
2016-17,Utah,0,13,17,8,nan,Defensive
2017-18,Utah,12,12,11,12,2,Offense
2017-18,Utah,0,12,10,14,nan,Defensive
2013-14,Utah St.,14,14,12,17,2,Offense
2013-14,Utah St.,0,14,9,10,4,Defensive
2014-15,Utah St.,14,14,11,19,3,Offense
2014-15,Utah St.,0,14,10,11,5,Defensive
2015-16,Utah St.,13,13,12,10,4,Offense
2015-16,Utah St.,0,13,14,10,4,Defensive
2016-17,Utah St.,12,12,3,7,1,Offense
2016-17,Utah St.,0,12,6,9,1,Defensive
2017-18,Utah St.,12,12,15,11,4,Offense
2017-18,Utah St.,0,12,9,13,1,Defensive
2013-14,Utah St.,14,14,12,17,2,Offense
2013-14,Utah St.,0,14,9,10,4,Defensive
2014-15,Utah St.,14,14,11,19,3,Offense
2014-15,Utah St.,0,14,10,11,5,Defensive
2015-16,Utah St.,13,13,12,10,4,Offense
2015-16,Utah St.,0,13,14,10,4,Defensive
2016-17,Utah St.,12,12,3,7,1,Offense
2016-17,Utah St.,0,12,6,9,1,Defensive
2017-18,Utah St.,12,12,15,11,4,Offense
2017-18,Utah St.,0,12,9,13,1,Defensive
2013-14,Utah St.,14,14,12,17,2,Offense
2013-14,Utah St.,0,14,9,10,4,Defensive
2014-15,Utah St.,14,14,11,19,3,Offense
2014-15,Utah St.,0,14,10,11,5,Defensive
2015-16,Utah St.,13,13,12,10,4,Offense
2015-16,Utah St.,0,13,14,10,4,Defensive
2016-17,Utah St.,12,12,3,7,1,Offense
2016-17,Utah St.,0,12,6,9,1,Defensive
2017-18,Utah St.,12,12,15,11,4,Offense
2017-18,Utah St.,0,12,9,13,1,Defensive
2013-14,Utah St.,14,14,12,17,2,Offense
2013-14,Utah St.,0,14,9,10,4,Defensive
2014-15,Utah St.,14,14,11,19,3,Offense
2014-15,Utah St.,0,14,10,11,5,Defensive
2015-16,Utah St.,13,13,12,10,4,Offense
2015-16,Utah St.,0,13,14,10,4,Defensive
2016-17,Utah St.,12,12,3,7,1,Offense
2016-17,Utah St.,0,12,6,9,1,Defensive
2017-18,Utah St.,12,12,15,11,4,Offense
2017-18,Utah St.,0,12,9,13,1,Defensive
2013-14,UTSA,12,12,6,8,nan,Offense
2013-14,UTSA,0,12,8,13,2,Defensive
2014-15,UTSA,12,12,10,9,nan,Offense
2014-15,UTSA,0,12,10,12,1,Defensive
2015-16,UTSA,12,12,8,14,1,Offense
2015-16,UTSA,0,12,12,11,2,Defensive
2016-17,UTSA,13,13,11,7,3,Offense
2016-17,UTSA,0,13,7,8,nan,Defensive
2017-18,UTSA,11,11,9,13,nan,Offense
2017-18,UTSA,0,11,11,7,1,Defensive
2013-14,UTSA,12,12,6,8,nan,Offense
2013-14,UTSA,0,12,8,13,2,Defensive
2014-15,UTSA,12,12,10,9,nan,Offense
2014-15,UTSA,0,12,10,12,1,Defensive
2015-16,UTSA,12,12,8,14,1,Offense
2015-16,UTSA,0,12,12,11,2,Defensive
2016-17,UTSA,13,13,11,7,3,Offense
2016-17,UTSA,0,13,7,8,nan,Defensive
2017-18,UTSA,11,11,9,13,nan,Offense
2017-18,UTSA,0,11,11,7,1,Defensive
2013-14,UTSA,12,12,6,8,nan,Offense
2013-14,UTSA,0,12,8,13,2,Defensive
2014-15,UTSA,12,12,10,9,nan,Offense
2014-15,UTSA,0,12,10,12,1,Defensive
2015-16,UTSA,12,12,8,14,1,Offense
2015-16,UTSA,0,12,12,11,2,Defensive
2016-17,UTSA,13,13,11,7,3,Offense
2016-17,UTSA,0,13,7,8,nan,Defensive
2017-18,UTSA,11,11,9,13,nan,Offense
2017-18,UTSA,0,11,11,7,1,Defensive
2013-14,UTSA,12,12,6,8,nan,Offense
2013-14,UTSA,0,12,8,13,2,Defensive
2014-15,UTSA,12,12,10,9,nan,Offense
2014-15,UTSA,0,12,10,12,1,Defensive
2015-16,UTSA,12,12,8,14,1,Offense
2015-16,UTSA,0,12,12,11,2,Defensive
2016-17,UTSA,13,13,11,7,3,Offense
2016-17,UTSA,0,13,7,8,nan,Defensive
2017-18,UTSA,11,11,9,13,nan,Offense
2017-18,UTSA,0,11,11,7,1,Defensive
2013-14,UTEP,12,12,9,3,nan,Offense
2013-14,UTEP,0,12,8,10,6,Defensive
2014-15,UTEP,13,13,10,11,1,Offense
2014-15,UTEP,0,13,6,6,5,Defensive
2015-16,UTEP,12,12,7,5,2,Offense
2015-16,UTEP,0,12,13,10,nan,Defensive
2016-17,UTEP,12,12,5,6,3,Offense
2016-17,UTEP,0,12,8,8,2,Defensive
2017-18,UTEP,12,12,8,6,nan,Offense
2017-18,UTEP,0,12,6,14,1,Defensive
2013-14,UTEP,12,12,9,3,nan,Offense
2013-14,UTEP,0,12,8,10,6,Defensive
2014-15,UTEP,13,13,10,11,1,Offense
2014-15,UTEP,0,13,6,6,5,Defensive
2015-16,UTEP,12,12,7,5,2,Offense
2015-16,UTEP,0,12,13,10,nan,Defensive
2016-17,UTEP,12,12,5,6,3,Offense
2016-17,UTEP,0,12,8,8,2,Defensive
2017-18,UTEP,12,12,8,6,nan,Offense
2017-18,UTEP,0,12,6,14,1,Defensive
2013-14,UTEP,12,12,9,3,nan,Offense
2013-14,UTEP,0,12,8,10,6,Defensive
2014-15,UTEP,13,13,10,11,1,Offense
2014-15,UTEP,0,13,6,6,5,Defensive
2015-16,UTEP,12,12,7,5,2,Offense
2015-16,UTEP,0,12,13,10,nan,Defensive
2016-17,UTEP,12,12,5,6,3,Offense
2016-17,UTEP,0,12,8,8,2,Defensive
2017-18,UTEP,12,12,8,6,nan,Offense
2017-18,UTEP,0,12,6,14,1,Defensive
2013-14,UTEP,12,12,9,3,nan,Offense
2013-14,UTEP,0,12,8,10,6,Defensive
2014-15,UTEP,13,13,10,11,1,Offense
2014-15,UTEP,0,13,6,6,5,Defensive
2015-16,UTEP,12,12,7,5,2,Offense
2015-16,UTEP,0,12,13,10,nan,Defensive
2016-17,UTEP,12,12,5,6,3,Offense
2016-17,UTEP,0,12,8,8,2,Defensive
2017-18,UTEP,12,12,8,6,nan,Offense
2017-18,UTEP,0,12,6,14,1,Defensive
2013-14,UNLV,13,13,9,11,1,Offense
2013-14,UNLV,0,13,5,10,4,Defensive
2014-15,UNLV,13,13,11,7,nan,Offense
2014-15,UNLV,0,13,3,22,4,Defensive
2015-16,UNLV,12,12,8,13,2,Offense
2015-16,UNLV,0,12,4,13,4,Defensive
2016-17,UNLV,12,12,10,5,1,Offense
2016-17,UNLV,0,12,3,10,4,Defensive
2017-18,UNLV,12,12,12,7,2,Offense
2017-18,UNLV,0,12,6,9,2,Defensive
2013-14,UNLV,13,13,9,11,1,Offense
2013-14,UNLV,0,13,5,10,4,Defensive
2014-15,UNLV,13,13,11,7,nan,Offense
2014-15,UNLV,0,13,3,22,4,Defensive
2015-16,UNLV,12,12,8,13,2,Offense
2015-16,UNLV,0,12,4,13,4,Defensive
2016-17,UNLV,12,12,10,5,1,Offense
2016-17,UNLV,0,12,3,10,4,Defensive
2017-18,UNLV,12,12,12,7,2,Offense
2017-18,UNLV,0,12,6,9,2,Defensive
2013-14,UNLV,13,13,9,11,1,Offense
2013-14,UNLV,0,13,5,10,4,Defensive
2014-15,UNLV,13,13,11,7,nan,Offense
2014-15,UNLV,0,13,3,22,4,Defensive
2015-16,UNLV,12,12,8,13,2,Offense
2015-16,UNLV,0,12,4,13,4,Defensive
2016-17,UNLV,12,12,10,5,1,Offense
2016-17,UNLV,0,12,3,10,4,Defensive
2017-18,UNLV,12,12,12,7,2,Offense
2017-18,UNLV,0,12,6,9,2,Defensive
2013-14,Wake Forest,12,12,9,12,3,Offense
2013-14,Wake Forest,0,12,9,14,nan,Defensive
2014-15,Wake Forest,12,12,13,6,4,Offense
2014-15,Wake Forest,0,12,7,14,nan,Defensive
2015-16,Wake Forest,12,12,5,6,2,Offense
2015-16,Wake Forest,0,12,6,18,nan,Defensive
2016-17,Wake Forest,13,13,15,12,2,Offense
2016-17,Wake Forest,0,13,6,13,1,Defensive
2017-18,Wake Forest,12,12,5,13,3,Offense
2017-18,Wake Forest,0,12,4,7,3,Defensive
2013-14,Wake Forest,12,12,9,12,3,Offense
2013-14,Wake Forest,0,12,9,14,nan,Defensive
2014-15,Wake Forest,12,12,13,6,4,Offense
2014-15,Wake Forest,0,12,7,14,nan,Defensive
2015-16,Wake Forest,12,12,5,6,2,Offense
2015-16,Wake Forest,0,12,6,18,nan,Defensive
2016-17,Wake Forest,13,13,15,12,2,Offense
2016-17,Wake Forest,0,13,6,13,1,Defensive
2017-18,Wake Forest,12,12,5,13,3,Offense
2017-18,Wake Forest,0,12,4,7,3,Defensive
2013-14,Wake Forest,12,12,9,12,3,Offense
2013-14,Wake Forest,0,12,9,14,nan,Defensive
2014-15,Wake Forest,12,12,13,6,4,Offense
2014-15,Wake Forest,0,12,7,14,nan,Defensive
2015-16,Wake Forest,12,12,5,6,2,Offense
2015-16,Wake Forest,0,12,6,18,nan,Defensive
2016-17,Wake Forest,13,13,15,12,2,Offense
2016-17,Wake Forest,0,13,6,13,1,Defensive
2017-18,Wake Forest,12,12,5,13,3,Offense
2017-18,Wake Forest,0,12,4,7,3,Defensive
2013-14,Virginia Tech,13,13,7,19,2,Offense
2013-14,Virginia Tech,0,13,4,15,1,Defensive
2014-15,Virginia Tech,13,13,10,12,3,Offense
2014-15,Virginia Tech,0,13,11,15,3,Defensive
2015-16,Virginia Tech,13,13,15,10,2,Offense
2015-16,Virginia Tech,0,13,7,14,1,Defensive
2016-17,Virginia Tech,14,14,9,16,4,Offense
2016-17,Virginia Tech,0,14,18,8,3,Defensive
2017-18,Virginia Tech,12,12,6,13,6,Offense
2017-18,Virginia Tech,0,12,4,8,1,Defensive
2013-14,Virginia Tech,13,13,7,19,2,Offense
2013-14,Virginia Tech,0,13,4,15,1,Defensive
2014-15,Virginia Tech,13,13,10,12,3,Offense
2014-15,Virginia Tech,0,13,11,15,3,Defensive
2015-16,Virginia Tech,13,13,15,10,2,Offense
2015-16,Virginia Tech,0,13,7,14,1,Defensive
2016-17,Virginia Tech,14,14,9,16,4,Offense
2016-17,Virginia Tech,0,14,18,8,3,Defensive
2017-18,Virginia Tech,12,12,6,13,6,Offense
2017-18,Virginia Tech,0,12,4,8,1,Defensive
2013-14,Virginia Tech,13,13,7,19,2,Offense
2013-14,Virginia Tech,0,13,4,15,1,Defensive
2014-15,Virginia Tech,13,13,10,12,3,Offense
2014-15,Virginia Tech,0,13,11,15,3,Defensive
2015-16,Virginia Tech,13,13,15,10,2,Offense
2015-16,Virginia Tech,0,13,7,14,1,Defensive
2016-17,Virginia Tech,14,14,9,16,4,Offense
2016-17,Virginia Tech,0,14,18,8,3,Defensive
2017-18,Virginia Tech,12,12,6,13,6,Offense
2017-18,Virginia Tech,0,12,4,8,1,Defensive
2013-14,Virginia Tech,13,13,7,19,2,Offense
2013-14,Virginia Tech,0,13,4,15,1,Defensive
2014-15,Virginia Tech,13,13,10,12,3,Offense
2014-15,Virginia Tech,0,13,11,15,3,Defensive
2015-16,Virginia Tech,13,13,15,10,2,Offense
2015-16,Virginia Tech,0,13,7,14,1,Defensive
2016-17,Virginia Tech,14,14,9,16,4,Offense
2016-17,Virginia Tech,0,14,18,8,3,Defensive
2017-18,Virginia Tech,12,12,6,13,6,Offense
2017-18,Virginia Tech,0,12,4,8,1,Defensive
2013-14,Virginia,12,12,11,10,3,Offense
2013-14,Virginia,0,12,9,17,2,Defensive
2014-15,Virginia,12,12,14,15,1,Offense
2014-15,Virginia,0,12,8,16,4,Defensive
2015-16,Virginia,12,12,11,4,nan,Offense
2015-16,Virginia,0,12,6,18,2,Defensive
2016-17,Virginia,12,12,8,9,nan,Offense
2016-17,Virginia,0,12,10,16,nan,Defensive
2017-18,Virginia,12,12,3,15,2,Offense
2017-18,Virginia,0,12,6,10,3,Defensive
2013-14,Virginia,12,12,11,10,3,Offense
2013-14,Virginia,0,12,9,17,2,Defensive
2014-15,Virginia,12,12,14,15,1,Offense
2014-15,Virginia,0,12,8,16,4,Defensive
2015-16,Virginia,12,12,11,4,nan,Offense
2015-16,Virginia,0,12,6,18,2,Defensive
2016-17,Virginia,12,12,8,9,nan,Offense
2016-17,Virginia,0,12,10,16,nan,Defensive
2017-18,Virginia,12,12,3,15,2,Offense
2017-18,Virginia,0,12,6,10,3,Defensive
2013-14,Virginia,12,12,11,10,3,Offense
2013-14,Virginia,0,12,9,17,2,Defensive
2014-15,Virginia,12,12,14,15,1,Offense
2014-15,Virginia,0,12,8,16,4,Defensive
2015-16,Virginia,12,12,11,4,nan,Offense
2015-16,Virginia,0,12,6,18,2,Defensive
2016-17,Virginia,12,12,8,9,nan,Offense
2016-17,Virginia,0,12,10,16,nan,Defensive
2017-18,Virginia,12,12,3,15,2,Offense
2017-18,Virginia,0,12,6,10,3,Defensive
2013-14,Virginia,12,12,11,10,3,Offense
2013-14,Virginia,0,12,9,17,2,Defensive
2014-15,Virginia,12,12,14,15,1,Offense
2014-15,Virginia,0,12,8,16,4,Defensive
2015-16,Virginia,12,12,11,4,nan,Offense
2015-16,Virginia,0,12,6,18,2,Defensive
2016-17,Virginia,12,12,8,9,nan,Offense
2016-17,Virginia,0,12,10,16,nan,Defensive
2017-18,Virginia,12,12,3,15,2,Offense
2017-18,Virginia,0,12,6,10,3,Defensive
2013-14,Vanderbilt,13,13,11,18,2,Offense
2013-14,Vanderbilt,0,13,7,16,nan,Defensive
2014-15,Vanderbilt,12,12,7,6,2,Offense
2014-15,Vanderbilt,0,12,10,19,2,Defensive
2015-16,Vanderbilt,12,12,11,6,2,Offense
2015-16,Vanderbilt,0,12,9,16,2,Defensive
2016-17,Vanderbilt,13,13,14,5,1,Offense
2016-17,Vanderbilt,0,13,4,11,2,Defensive
2017-18,Vanderbilt,12,12,2,7,2,Offense
2017-18,Vanderbilt,0,12,4,10,1,Defensive
2013-14,Vanderbilt,13,13,11,18,2,Offense
2013-14,Vanderbilt,0,13,7,16,nan,Defensive
2014-15,Vanderbilt,12,12,7,6,2,Offense
2014-15,Vanderbilt,0,12,10,19,2,Defensive
2015-16,Vanderbilt,12,12,11,6,2,Offense
2015-16,Vanderbilt,0,12,9,16,2,Defensive
2016-17,Vanderbilt,13,13,14,5,1,Offense
2016-17,Vanderbilt,0,13,4,11,2,Defensive
2017-18,Vanderbilt,12,12,2,7,2,Offense
2017-18,Vanderbilt,0,12,4,10,1,Defensive
2013-14,Vanderbilt,13,13,11,18,2,Offense
2013-14,Vanderbilt,0,13,7,16,nan,Defensive
2014-15,Vanderbilt,12,12,7,6,2,Offense
2014-15,Vanderbilt,0,12,10,19,2,Defensive
2015-16,Vanderbilt,12,12,11,6,2,Offense
2015-16,Vanderbilt,0,12,9,16,2,Defensive
2016-17,Vanderbilt,13,13,14,5,1,Offense
2016-17,Vanderbilt,0,13,4,11,2,Defensive
2017-18,Vanderbilt,12,12,2,7,2,Offense
2017-18,Vanderbilt,0,12,4,10,1,Defensive
2013-14,Vanderbilt,13,13,11,18,2,Offense
2013-14,Vanderbilt,0,13,7,16,nan,Defensive
2014-15,Vanderbilt,12,12,7,6,2,Offense
2014-15,Vanderbilt,0,12,10,19,2,Defensive
2015-16,Vanderbilt,12,12,11,6,2,Offense
2015-16,Vanderbilt,0,12,9,16,2,Defensive
2016-17,Vanderbilt,13,13,14,5,1,Offense
2016-17,Vanderbilt,0,13,4,11,2,Defensive
2017-18,Vanderbilt,12,12,2,7,2,Offense
2017-18,Vanderbilt,0,12,4,10,1,Defensive
2013-14,Utah,12,12,12,3,2,Offense
2013-14,Utah,0,12,4,21,nan,Defensive
2014-15,Utah,13,13,9,12,1,Offense
2014-15,Utah,0,13,8,8,nan,Defensive
2015-16,Utah,13,13,12,22,2,Offense
2015-16,Utah,0,13,10,11,nan,Defensive
2016-17,Utah,13,13,13,18,nan,Offense
2016-17,Utah,0,13,17,8,nan,Defensive
2017-18,Utah,12,12,11,12,2,Offense
2017-18,Utah,0,12,10,14,nan,Defensive
2013-14,Utah,12,12,12,3,2,Offense
2013-14,Utah,0,12,4,21,nan,Defensive
2014-15,Utah,13,13,9,12,1,Offense
2014-15,Utah,0,13,8,8,nan,Defensive
2015-16,Utah,13,13,12,22,2,Offense
2015-16,Utah,0,13,10,11,nan,Defensive
2016-17,Utah,13,13,13,18,nan,Offense
2016-17,Utah,0,13,17,8,nan,Defensive
2017-18,Utah,12,12,11,12,2,Offense
2017-18,Utah,0,12,10,14,nan,Defensive
2013-14,Western Ky.,12,12,7,14,2,Offense
2013-14,Western Ky.,0,12,14,16,nan,Defensive
2014-15,Western Ky.,13,13,10,13,nan,Offense
2014-15,Western Ky.,0,13,8,10,3,Defensive
2015-16,Western Ky.,14,14,14,17,nan,Offense
2015-16,Western Ky.,0,14,8,9,1,Defensive
2016-17,Western Ky.,14,14,7,14,4,Offense
2016-17,Western Ky.,0,14,11,8,1,Defensive
2017-18,Western Ky.,12,12,4,10,1,Offense
2017-18,Western Ky.,0,12,12,8,1,Defensive
2013-14,Western Ky.,12,12,7,14,2,Offense
2013-14,Western Ky.,0,12,14,16,nan,Defensive
2014-15,Western Ky.,13,13,10,13,nan,Offense
2014-15,Western Ky.,0,13,8,10,3,Defensive
2015-16,Western Ky.,14,14,14,17,nan,Offense
2015-16,Western Ky.,0,14,8,9,1,Defensive
2016-17,Western Ky.,14,14,7,14,4,Offense
2016-17,Western Ky.,0,14,11,8,1,Defensive
2017-18,Western Ky.,12,12,4,10,1,Offense
2017-18,Western Ky.,0,12,12,8,1,Defensive
2013-14,Western Ky.,12,12,7,14,2,Offense
2013-14,Western Ky.,0,12,14,16,nan,Defensive
2014-15,Western Ky.,13,13,10,13,nan,Offense
2014-15,Western Ky.,0,13,8,10,3,Defensive
2015-16,Western Ky.,14,14,14,17,nan,Offense
2015-16,Western Ky.,0,14,8,9,1,Defensive
2016-17,Western Ky.,14,14,7,14,4,Offense
2016-17,Western Ky.,0,14,11,8,1,Defensive
2017-18,Western Ky.,12,12,4,10,1,Offense
2017-18,Western Ky.,0,12,12,8,1,Defensive
2013-14,Western Ky.,12,12,7,14,2,Offense
2013-14,Western Ky.,0,12,14,16,nan,Defensive
2014-15,Western Ky.,13,13,10,13,nan,Offense
2014-15,Western Ky.,0,13,8,10,3,Defensive
2015-16,Western Ky.,14,14,14,17,nan,Offense
2015-16,Western Ky.,0,14,8,9,1,Defensive
2016-17,Western Ky.,14,14,7,14,4,Offense
2016-17,Western Ky.,0,14,11,8,1,Defensive
2017-18,Western Ky.,12,12,4,10,1,Offense
2017-18,Western Ky.,0,12,12,8,1,Defensive
2013-14,West Virginia,12,12,16,12,2,Offense
2013-14,West Virginia,0,12,16,16,3,Defensive
2014-15,West Virginia,13,13,2,12,2,Offense
2014-15,West Virginia,0,13,19,10,2,Defensive
2015-16,West Virginia,13,13,8,23,nan,Offense
2015-16,West Virginia,0,13,7,15,4,Defensive
2016-17,West Virginia,13,13,11,14,1,Offense
2016-17,West Virginia,0,13,10,11,nan,Defensive
2017-18,West Virginia,12,12,6,11,1,Offense
2017-18,West Virginia,0,12,10,12,1,Defensive
2013-14,West Virginia,12,12,16,12,2,Offense
2013-14,West Virginia,0,12,16,16,3,Defensive
2014-15,West Virginia,13,13,2,12,2,Offense
2014-15,West Virginia,0,13,19,10,2,Defensive
2015-16,West Virginia,13,13,8,23,nan,Offense
2015-16,West Virginia,0,13,7,15,4,Defensive
2016-17,West Virginia,13,13,11,14,1,Offense
2016-17,West Virginia,0,13,10,11,nan,Defensive
2017-18,West Virginia,12,12,6,11,1,Offense
2017-18,West Virginia,0,12,10,12,1,Defensive
2013-14,West Virginia,12,12,16,12,2,Offense
2013-14,West Virginia,0,12,16,16,3,Defensive
2014-15,West Virginia,13,13,2,12,2,Offense
2014-15,West Virginia,0,13,19,10,2,Defensive
2015-16,West Virginia,13,13,8,23,nan,Offense
2015-16,West Virginia,0,13,7,15,4,Defensive
2016-17,West Virginia,13,13,11,14,1,Offense
2016-17,West Virginia,0,13,10,11,nan,Defensive
2017-18,West Virginia,12,12,6,11,1,Offense
2017-18,West Virginia,0,12,10,12,1,Defensive
2013-14,West Virginia,12,12,16,12,2,Offense
2013-14,West Virginia,0,12,16,16,3,Defensive
2014-15,West Virginia,13,13,2,12,2,Offense
2014-15,West Virginia,0,13,19,10,2,Defensive
2015-16,West Virginia,13,13,8,23,nan,Offense
2015-16,West Virginia,0,13,7,15,4,Defensive
2016-17,West Virginia,13,13,11,14,1,Offense
2016-17,West Virginia,0,13,10,11,nan,Defensive
2017-18,West Virginia,12,12,6,11,1,Offense
2017-18,West Virginia,0,12,10,12,1,Defensive
2013-14,Washington St.,13,13,14,16,3,Offense
2013-14,Washington St.,0,13,11,24,1,Defensive
2014-15,Washington St.,12,12,5,3,1,Offense
2014-15,Washington St.,0,12,7,18,nan,Defensive
2015-16,Washington St.,13,13,11,13,3,Offense
2015-16,Washington St.,0,13,13,12,3,Defensive
2016-17,Washington St.,13,13,11,12,1,Offense
2016-17,Washington St.,0,13,5,12,3,Defensive
2017-18,Washington St.,12,12,13,14,nan,Offense
2017-18,Washington St.,0,12,10,19,1,Defensive
2013-14,Washington St.,13,13,14,16,3,Offense
2013-14,Washington St.,0,13,11,24,1,Defensive
2014-15,Washington St.,12,12,5,3,1,Offense
2014-15,Washington St.,0,12,7,18,nan,Defensive
2015-16,Washington St.,13,13,11,13,3,Offense
2015-16,Washington St.,0,13,13,12,3,Defensive
2016-17,Washington St.,13,13,11,12,1,Offense
2016-17,Washington St.,0,13,5,12,3,Defensive
2017-18,Washington St.,12,12,13,14,nan,Offense
2017-18,Washington St.,0,12,10,19,1,Defensive
2013-14,Washington St.,13,13,14,16,3,Offense
2013-14,Washington St.,0,13,11,24,1,Defensive
2014-15,Washington St.,12,12,5,3,1,Offense
2014-15,Washington St.,0,12,7,18,nan,Defensive
2015-16,Washington St.,13,13,11,13,3,Offense
2015-16,Washington St.,0,13,13,12,3,Defensive
2016-17,Washington St.,13,13,11,12,1,Offense
2016-17,Washington St.,0,13,5,12,3,Defensive
2017-18,Washington St.,12,12,13,14,nan,Offense
2017-18,Washington St.,0,12,10,19,1,Defensive
2013-14,Washington St.,13,13,14,16,3,Offense
2013-14,Washington St.,0,13,11,24,1,Defensive
2014-15,Washington St.,12,12,5,3,1,Offense
2014-15,Washington St.,0,12,7,18,nan,Defensive
2015-16,Washington St.,13,13,11,13,3,Offense
2015-16,Washington St.,0,13,13,12,3,Defensive
2016-17,Washington St.,13,13,11,12,1,Offense
2016-17,Washington St.,0,13,5,12,3,Defensive
2017-18,Washington St.,12,12,13,14,nan,Offense
2017-18,Washington St.,0,12,10,19,1,Defensive
2013-14,Washington,13,13,7,16,2,Offense
2013-14,Washington,0,13,8,8,1,Defensive
2014-15,Washington,14,14,16,13,nan,Offense
2014-15,Washington,0,14,11,6,2,Defensive
2015-16,Washington,13,13,12,15,3,Offense
2015-16,Washington,0,13,11,11,nan,Defensive
2016-17,Washington,14,14,14,19,nan,Offense
2016-17,Washington,0,14,6,9,3,Defensive
2017-18,Washington,12,12,8,13,1,Offense
2017-18,Washington,0,12,5,5,2,Defensive
2013-14,Washington,13,13,7,16,2,Offense
2013-14,Washington,0,13,8,8,1,Defensive
2014-15,Washington,14,14,16,13,nan,Offense
2014-15,Washington,0,14,11,6,2,Defensive
2015-16,Washington,13,13,12,15,3,Offense
2015-16,Washington,0,13,11,11,nan,Defensive
2016-17,Washington,14,14,14,19,nan,Offense
2016-17,Washington,0,14,6,9,3,Defensive
2017-18,Washington,12,12,8,13,1,Offense
2017-18,Washington,0,12,5,5,2,Defensive
2013-14,Washington,13,13,7,16,2,Offense
2013-14,Washington,0,13,8,8,1,Defensive
2014-15,Washington,14,14,16,13,nan,Offense
2014-15,Washington,0,14,11,6,2,Defensive
2015-16,Washington,13,13,12,15,3,Offense
2015-16,Washington,0,13,11,11,nan,Defensive
2016-17,Washington,14,14,14,19,nan,Offense
2016-17,Washington,0,14,6,9,3,Defensive
2017-18,Washington,12,12,8,13,1,Offense
