Date,Opponent,Result,G,TDs,KickPAT,PATAtt,RushPAT,Ru2PTAtt,ReceivingPAT,Pass2PtConv,Pass2PTAtt,KickReturnPAT,FumbRetPAT,FG,Safeties,Points,Team,OffenseDefense
10/17/2015,@ North Carolina,L 14 - 50,1/,7,6,6,nan,nan,1/,1,1,nan,nan,nan,nan,50,Wake Forest Demon Deacons,Defense
10/24/2015,NC State,L 17 - 35,1/,2,2,2,nan,nan,nan,nan,nan,nan,nan,1,nan,17,Wake Forest Demon Deacons,Offense
10/24/2015,NC State,L 17 - 35,1/,5,5,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,35,Wake Forest Demon Deacons,Defense
10/30/2015,Louisville,L 19 - 20,1/,2,2,2,nan,nan,nan,nan,nan,nan,nan,1,1/,19,Wake Forest Demon Deacons,Offense
10/30/2015,Louisville,L 19 - 20,1/,2,2,2,nan,nan,nan,nan,nan,nan,nan,2,nan,20,Wake Forest Demon Deacons,Defense
11/14/2015,@ Notre Dame,L 7 - 28,1/,1,1,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,7,Wake Forest Demon Deacons,Offense
11/14/2015,@ Notre Dame,L 7 - 28,1/,4,4,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,28,Wake Forest Demon Deacons,Defense
11/21/2015,@ Clemson,L 13 - 33,1/,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,13,Wake Forest Demon Deacons,Offense
11/21/2015,@ Clemson,L 13 - 33,1/,4,3,4,nan,nan,nan,nan,nan,nan,nan,2,nan,33,Wake Forest Demon Deacons,Defense
11/28/2015,Duke,L 21 - 27,1/,3,3,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,21,Wake Forest Demon Deacons,Offense
11/28/2015,Duke,L 21 - 27,1/,3,3,3,nan,nan,nan,nan,nan,nan,nan,2,nan,27,Wake Forest Demon Deacons,Defense
09/05/2015,North Dakota,L 13 - 24,1/,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,13,Wyoming Cowboys,Offense
09/05/2015,North Dakota,L 13 - 24,1/,3,3,3,nan,nan,nan,nan,nan,nan,nan,1,nan,24,Wyoming Cowboys,Defense
09/12/2015,Eastern Mich.,L 29 - 48,1/,4,3,3,1/,1,nan,nan,nan,nan,nan,nan,nan,29,Wyoming Cowboys,Offense
09/12/2015,Eastern Mich.,L 29 - 48,1/,6,6,6,nan,nan,nan,nan,nan,nan,nan,2,nan,48,Wyoming Cowboys,Defense
09/19/2015,@ Washington St.,L 14 - 31,1/,2,2,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,14,Wyoming Cowboys,Offense
09/19/2015,@ Washington St.,L 14 - 31,1/,4,4,4,nan,nan,nan,nan,nan,nan,nan,1,nan,31,Wyoming Cowboys,Defense
09/26/2015,New Mexico,L 28 - 38,1/,4,4,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,28,Wyoming Cowboys,Offense
09/26/2015,New Mexico,L 28 - 38,1/,5,5,5,nan,nan,nan,nan,nan,nan,nan,1,nan,38,Wyoming Cowboys,Defense
10/03/2015,@ Appalachian St.,L 13 - 31,1/,2,1,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,13,Wyoming Cowboys,Offense
10/03/2015,@ Appalachian St.,L 13 - 31,1/,4,4,4,nan,nan,nan,nan,nan,nan,nan,1,nan,31,Wyoming Cowboys,Defense
10/10/2015,@ Air Force,L 17 - 31,1/,2,2,2,nan,nan,nan,nan,nan,nan,nan,1,nan,17,Wyoming Cowboys,Offense
10/10/2015,@ Air Force,L 17 - 31,1/,4,4,4,nan,nan,nan,nan,nan,nan,nan,1,nan,31,Wyoming Cowboys,Defense
10/17/2015,Nevada,W 28 - 21,1/,4,4,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,28,Wyoming Cowboys,Offense
10/17/2015,Nevada,W 28 - 21,1/,3,3,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,21,Wyoming Cowboys,Defense
10/24/2015,@ Boise St.,L 14 - 34,1/,2,2,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,14,Wyoming Cowboys,Offense
10/24/2015,@ Boise St.,L 14 - 34,1/,4,4,4,nan,nan,nan,nan,nan,nan,nan,2,nan,34,Wyoming Cowboys,Defense
10/30/2015,@ Utah St.,L 27 - 58,1/,4,3,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,27,Wyoming Cowboys,Offense
10/30/2015,@ Utah St.,L 27 - 58,1/,8,7,8,nan,nan,nan,nan,nan,nan,nan,1,nan,58,Wyoming Cowboys,Defense
11/07/2015,Colorado St.,L 7 - 26,1/,1,1,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,7,Wyoming Cowboys,Offense
11/07/2015,Colorado St.,L 7 - 26,1/,3,2,3,nan,nan,nan,nan,nan,nan,nan,2,nan,26,Wyoming Cowboys,Defense
11/14/2015,@ San Diego St.,L 3 - 38,1/,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,3,Wyoming Cowboys,Offense
11/14/2015,@ San Diego St.,L 3 - 38,1/,5,5,5,nan,nan,nan,nan,nan,nan,nan,1,nan,38,Wyoming Cowboys,Defense
11/28/2015,UNLV,W 35 - 28,1/,5,5,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,35,Wyoming Cowboys,Offense
11/28/2015,UNLV,W 35 - 28,1/,4,4,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,28,Wyoming Cowboys,Defense
08/30/2014,Montana,W 17 - 12,1/,2,2,2,nan,nan,nan,,nan,nan,nan,1,nan,17,Wyoming Cowboys,Offense
08/30/2014,Montana,W 17 - 12,1/,2,nan,1,nan,nan,nan,,1,nan,nan,nan,nan,12,Wyoming Cowboys,Defense
09/06/2014,Air Force,W 17 - 13,1/,2,2,2,nan,nan,nan,,nan,nan,nan,1,nan,17,Wyoming Cowboys,Offense
09/06/2014,Air Force,W 17 - 13,1/,1,1,1,nan,nan,nan,,nan,nan,nan,2,nan,13,Wyoming Cowboys,Defense
09/13/2014,@ Oregon,L 14 - 48,1/,2,2,2,nan,nan,nan,,nan,nan,nan,nan,nan,14,Wyoming Cowboys,Offense
09/13/2014,@ Oregon,L 14 - 48,1/,7,6,7,nan,nan,nan,,nan,nan,nan,nan,nan,48,Wyoming Cowboys,Defense
09/20/2014,Fla. Atlantic,W 20 - 19,1/,2,2,2,nan,nan,nan,,nan,nan,nan,2,nan,20,Wyoming Cowboys,Offense
09/20/2014,Fla. Atlantic,W 20 - 19,1/,1,1,1,nan,nan,nan,,nan,nan,nan,4,nan,19,Wyoming Cowboys,Defense
09/27/2014,@ Michigan St.,L 14 - 56,1/,2,2,2,nan,nan,nan,,nan,nan,nan,nan,nan,14,Wyoming Cowboys,Offense
09/27/2014,@ Michigan St.,L 14 - 56,1/,8,8,8,nan,nan,nan,,nan,nan,nan,nan,nan,56,Wyoming Cowboys,Defense
10/11/2014,@ Hawaii,L 28 - 38,1/,4,4,4,nan,nan,nan,,nan,nan,nan,nan,nan,28,Wyoming Cowboys,Offense
10/11/2014,@ Hawaii,L 28 - 38,1/,5,5,5,nan,nan,nan,,nan,nan,nan,1,nan,38,Wyoming Cowboys,Defense
10/18/2014,San Jose St.,L 20 - 27 (1OT),1/,2,2,2,nan,nan,nan,,nan,nan,nan,2,nan,20,Wyoming Cowboys,Offense
10/18/2014,San Jose St.,L 20 - 27 (1OT),1/,3,3,3,nan,nan,nan,,nan,nan,nan,2,nan,27,Wyoming Cowboys,Defense
10/25/2014,@ Colorado St.,L 31 - 45,1/,4,4,4,nan,nan,nan,,nan,nan,nan,1,nan,31,Wyoming Cowboys,Offense
10/25/2014,@ Colorado St.,L 31 - 45,1/,6,6,6,nan,nan,nan,,nan,nan,nan,1,nan,45,Wyoming Cowboys,Defense
11/01/2014,@ Fresno St.,W 45 - 17,1/,6,6,6,nan,nan,nan,,nan,nan,nan,1,nan,45,Wyoming Cowboys,Offense
11/01/2014,@ Fresno St.,W 45 - 17,1/,2,2,2,nan,nan,nan,,nan,nan,nan,1,nan,17,Wyoming Cowboys,Defense
11/07/2014,Utah St.,L 3 - 20,1/,nan,nan,nan,nan,nan,nan,,nan,nan,nan,1,nan,3,Wyoming Cowboys,Offense
11/07/2014,Utah St.,L 3 - 20,1/,2,2,2,nan,nan,nan,,nan,nan,nan,2,nan,20,Wyoming Cowboys,Defense
11/22/2014,Boise St.,L 14 - 63,1/,2,2,2,nan,nan,nan,,nan,nan,nan,nan,nan,14,Wyoming Cowboys,Offense
11/22/2014,Boise St.,L 14 - 63,1/,9/,9/,9/,nan,nan,nan,,nan,nan,nan,nan,nan,63/,Wyoming Cowboys,Defense
11/29/2014,@ New Mexico,L 30 - 36,1/,3,3,3,nan,nan,nan,,nan,nan,nan,3,nan,30,Wyoming Cowboys,Offense
11/29/2014,@ New Mexico,L 30 - 36,1/,5,4,4,1/,1,nan,,nan,nan,nan,nan,nan,36,Wyoming Cowboys,Defense
08/31/2013,@ Nebraska,L 34 - 37,1/,5,4,4,nan,nan,nan,,1,nan,nan,nan,nan,34,Wyoming Cowboys,Offense
08/31/2013,@ Nebraska,L 34 - 37,1/,5,4,5,nan,nan,nan,,nan,nan,nan,1,nan,37,Wyoming Cowboys,Defense
09/07/2013,Idaho,W 42 - 10,1/,6,6,6,nan,nan,nan,,nan,nan,nan,nan,nan,42,Wyoming Cowboys,Offense
09/07/2013,Idaho,W 42 - 10,1/,1,1,1,nan,nan,nan,,nan,nan,nan,1,nan,10,Wyoming Cowboys,Defense
09/14/2013,Northern Colo.,W 35 - 7,1/,5,5,5,nan,nan,nan,,nan,nan,nan,nan,nan,35,Wyoming Cowboys,Offense
09/14/2013,Northern Colo.,W 35 - 7,1/,1,1,1,nan,nan,nan,,nan,nan,nan,nan,nan,7,Wyoming Cowboys,Defense
09/21/2013,@ Air Force,W 56 - 23,1/,8,8,8,nan,nan,nan,,nan,nan,nan,nan,nan,56,Wyoming Cowboys,Offense
09/21/2013,@ Air Force,W 56 - 23,1/,3,2,2,nan,1,nan,,nan,nan,nan,1,nan,23,Wyoming Cowboys,Defense
09/28/2013,@ Texas St.,L 21 - 42,1/,3,3,3,nan,nan,nan,,nan,nan,nan,nan,nan,21,Wyoming Cowboys,Offense
09/28/2013,@ Texas St.,L 21 - 42,1/,6,6,6,nan,nan,nan,,nan,nan,nan,nan,nan,42,Wyoming Cowboys,Defense
10/12/2013,New Mexico,W 38 - 31,1/,5,5,5,nan,nan,nan,,nan,nan,nan,1,nan,38,Wyoming Cowboys,Offense
10/12/2013,New Mexico,W 38 - 31,1/,4,4,4,nan,nan,nan,,nan,nan,nan,1,nan,31,Wyoming Cowboys,Defense
10/19/2013,Colorado St.,L 22 - 52,1/,3,2,2,1,1,nan,,nan,nan,nan,nan,nan,22,Wyoming Cowboys,Offense
10/19/2013,Colorado St.,L 22 - 52,1/,7,7,7,nan,nan,nan,,nan,nan,nan,1,nan,52,Wyoming Cowboys,Defense
10/26/2013,@ San Jose St.,L 44 - 51,1/,6,5,6,nan,nan,nan,,nan,nan,nan,1,nan,44,Wyoming Cowboys,Offense
10/26/2013,@ San Jose St.,L 44 - 51,1/,7,5,5,2/,2/,nan,,nan,nan,nan,nan,nan,51,Wyoming Cowboys,Defense
11/09/2013,Fresno St.,L 10 - 48,1/,1,1,1,nan,nan,nan,,nan,nan,nan,1,nan,10,Wyoming Cowboys,Offense
11/09/2013,Fresno St.,L 10 - 48,1/,7,6,7,nan,nan,nan,,nan,nan,nan,nan,nan,48,Wyoming Cowboys,Defense
11/16/2013,@ Boise St.,L 7 - 48,1/,1,1,1,nan,nan,nan,,nan,nan,nan,nan,nan,7,Wyoming Cowboys,Offense
11/16/2013,@ Boise St.,L 7 - 48,1/,6,6,6,nan,nan,nan,,nan,nan,nan,2,nan,48,Wyoming Cowboys,Defense
11/23/2013,Hawaii,W 59 - 56 (1OT),1/,8,6,6,nan,nan,1/,,2/,nan,nan,1,nan,59,Wyoming Cowboys,Offense
11/23/2013,Hawaii,W 59 - 56 (1OT),1/,8,6,7,nan,nan,1/,,1,nan,nan,nan,nan,56,Wyoming Cowboys,Defense
11/30/2013,@ Utah St.,L 7 - 35,1/,1,1,1,nan,nan,nan,,nan,nan,nan,nan,nan,7,Wyoming Cowboys,Offense
11/30/2013,@ Utah St.,L 7 - 35,1/,5,5,5,nan,nan,nan,,nan,nan,nan,nan,nan,35,Wyoming Cowboys,Defense
09/03/2016,Northern Ill.,W 40 - 34 (2OT),1/,5,4,4,nan,nan,nan,nan,nan,nan,nan,2,nan,40,Wyoming Cowboys,Offense
09/03/2016,Northern Ill.,W 40 - 34 (2OT),1/,5,4,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,34,Wyoming Cowboys,Defense
09/10/2016,@ Nebraska,L 17 - 52,1/,2,2,2,nan,nan,nan,nan,nan,nan,nan,1,nan,17,Wyoming Cowboys,Offense
09/10/2016,@ Nebraska,L 17 - 52,1/,7,7,7,nan,nan,nan,nan,nan,nan,nan,1,nan,52,Wyoming Cowboys,Defense
09/17/2016,UC Davis,W 45 - 22,1/,6,6,6,nan,nan,nan,nan,nan,nan,nan,1,nan,45,Wyoming Cowboys,Offense
09/17/2016,UC Davis,W 45 - 22,1/,3,1,3,nan,nan,nan,nan,nan,nan,nan,1,nan,22,Wyoming Cowboys,Defense
09/23/2016,@ Eastern Mich.,L 24 - 27,1/,3,3,3,nan,nan,nan,nan,nan,nan,nan,1,nan,24,Wyoming Cowboys,Offense
09/23/2016,@ Eastern Mich.,L 24 - 27,1/,3,3,3,nan,nan,nan,nan,nan,nan,nan,2,nan,27,Wyoming Cowboys,Defense
10/01/2016,@ Colorado St.,W 38 - 17,1/,5,5,5,nan,nan,nan,nan,nan,nan,nan,1,nan,38,Wyoming Cowboys,Offense
10/01/2016,@ Colorado St.,W 38 - 17,1/,2,2,2,nan,nan,nan,nan,nan,nan,nan,1,nan,17,Wyoming Cowboys,Defense
10/08/2016,Air Force,W 35 - 26,1/,5,5,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,35,Wyoming Cowboys,Offense
10/08/2016,Air Force,W 35 - 26,1/,3,2,2,nan,1/,nan,nan,nan,nan,nan,2,nan,26,Wyoming Cowboys,Defense
10/22/2016,@ Nevada,W 42 - 34,1/,6,6,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,42,Wyoming Cowboys,Offense
10/22/2016,@ Nevada,W 42 - 34,1/,4,4,4,nan,nan,nan,nan,nan,nan,nan,2,nan,34,Wyoming Cowboys,Defense
10/29/2016,Boise St.,W 30 - 28,1/,3,2,2,nan,nan,1/,1,1/,nan,nan,2,1/,30,Wyoming Cowboys,Offense
10/29/2016,Boise St.,W 30 - 28,1/,4,4,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,28,Wyoming Cowboys,Defense
11/05/2016,Utah St.,W 52 - 28,1/,7,7,7,nan,nan,nan,nan,nan,nan,nan,1,nan,52,Wyoming Cowboys,Offense
11/05/2016,Utah St.,W 52 - 28,1/,4,4,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,28,Wyoming Cowboys,Defense
11/12/2016,@ UNLV,L 66 - 69 (3OT),1/,9/,9/,9/,nan,nan,nan,nan,nan,nan,nan,1,nan,66,Wyoming Cowboys,Offense
11/12/2016,@ UNLV,L 66 - 69 (3OT),1/,8,7,7,nan,nan,1/,1,1/,nan,nan,4/,nan,69/,Wyoming Cowboys,Defense
11/19/2016,San Diego St.,W 34 - 33,1/,4,4,4,nan,nan,nan,nan,nan,nan,nan,2,nan,34,Wyoming Cowboys,Offense
11/19/2016,San Diego St.,W 34 - 33,1/,4,3,3,nan,nan,nan,nan,1/,nan,nan,2,nan,33,Wyoming Cowboys,Defense
11/26/2016,@ New Mexico,L 35 - 56,1/,5,5,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,35,Wyoming Cowboys,Offense
11/26/2016,@ New Mexico,L 35 - 56,1/,8,8,8,nan,nan,nan,nan,nan,nan,nan,nan,nan,56,Wyoming Cowboys,Defense
12/03/2016,San Diego St.,L 24 - 27,1/,3,3,3,nan,nan,nan,nan,nan,nan,nan,1,nan,24,Wyoming Cowboys,Offense
12/03/2016,San Diego St.,L 24 - 27,1/,3,3,3,nan,nan,nan,nan,nan,nan,nan,2,nan,27,Wyoming Cowboys,Defense
12/21/2016,"BYU @ San Diego, Calif.",L 21 - 24,1/,3,3,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,21,Wyoming Cowboys,Offense
12/21/2016,"BYU @ San Diego, Calif.",L 21 - 24,1/,3,3,3,nan,nan,nan,nan,nan,nan,nan,1,nan,24,Wyoming Cowboys,Defense
09/05/2015,"Alabama @ Arlington, Texas",L 17 - 35,1/,2,2,2,nan,nan,nan,nan,nan,nan,nan,1,nan,17,Wisconsin Badgers,Offense
09/05/2015,"Alabama @ Arlington, Texas",L 17 - 35,1/,5,5,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,35,Wisconsin Badgers,Defense
09/12/2015,Miami (OH),W 58 - 0,1/,7,7,7,nan,nan,nan,nan,nan,nan,nan,3,nan,58,Wisconsin Badgers,Offense
09/12/2015,Miami (OH),W 58 - 0,1/,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Wisconsin Badgers,Defense
09/19/2015,Troy,W 28 - 3,1/,4,4,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,28,Wisconsin Badgers,Offense
09/19/2015,Troy,W 28 - 3,1/,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,3,Wisconsin Badgers,Defense
09/26/2015,Hawaii,W 28 - 0,1/,4,4,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,28,Wisconsin Badgers,Offense
09/26/2015,Hawaii,W 28 - 0,1/,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Wisconsin Badgers,Defense
10/03/2015,Iowa,L 6 - 10,1/,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,nan,6,Wisconsin Badgers,Offense
10/03/2015,Iowa,L 6 - 10,1/,1,1,1,nan,nan,nan,nan,nan,nan,nan,1,nan,10,Wisconsin Badgers,Defense
10/10/2015,@ Nebraska,W 23 - 21,1/,2,2,2,nan,nan,nan,nan,nan,nan,nan,3,nan,23,Wisconsin Badgers,Offense
10/10/2015,@ Nebraska,W 23 - 21,1/,3,3,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,21,Wisconsin Badgers,Defense
10/17/2015,Purdue,W 24 - 7,1/,3,3,3,nan,nan,nan,nan,nan,nan,nan,1,nan,24,Wisconsin Badgers,Offense
10/17/2015,Purdue,W 24 - 7,1/,1,1,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,7,Wisconsin Badgers,Defense
10/24/2015,@ Illinois,W 24 - 13,1/,3,3,3,nan,nan,nan,nan,nan,nan,nan,1,nan,24,Wisconsin Badgers,Offense
10/24/2015,@ Illinois,W 24 - 13,1/,1,1,1,nan,nan,nan,nan,nan,nan,nan,2,nan,13,Wisconsin Badgers,Defense
10/31/2015,Rutgers,W 48 - 10,1/,6,6,6,nan,nan,nan,nan,nan,nan,nan,2,nan,48,Wisconsin Badgers,Offense
10/31/2015,Rutgers,W 48 - 10,1/,1,1,1,nan,nan,nan,nan,nan,nan,nan,1,nan,10,Wisconsin Badgers,Defense
11/07/2015,@ Maryland,W 31 - 24,1/,4,4,4,nan,nan,nan,nan,nan,nan,nan,1,nan,31,Wisconsin Badgers,Offense
11/07/2015,@ Maryland,W 31 - 24,1/,3,3,3,nan,nan,nan,nan,nan,nan,nan,1,nan,24,Wisconsin Badgers,Defense
11/21/2015,Northwestern,L 7 - 13,1/,1,1,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,7,Wisconsin Badgers,Offense
11/21/2015,Northwestern,L 7 - 13,1/,1,1,1,nan,nan,nan,nan,nan,nan,nan,2,nan,13,Wisconsin Badgers,Defense
11/28/2015,@ Minnesota,W 31 - 21,1/,4,4,4,nan,nan,nan,nan,nan,nan,nan,1,nan,31,Wisconsin Badgers,Offense
11/28/2015,@ Minnesota,W 31 - 21,1/,3,3,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,21,Wisconsin Badgers,Defense
12/30/2015,"Southern California @ San Diego, Calif.",W 23 - 21,1/,2,2,2,nan,nan,nan,nan,nan,nan,nan,3,nan,23,Wisconsin Badgers,Offense
12/30/2015,"Southern California @ San Diego, Calif.",W 23 - 21,1/,3,3,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,21,Wisconsin Badgers,Defense
08/31/2013,Massachusetts,W 45 - 0,1/,6,6,6,nan,nan,nan,,nan,nan,nan,1,nan,45,Wisconsin Badgers,Offense
08/31/2013,Massachusetts,W 45 - 0,1/,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,nan,Wisconsin Badgers,Defense
09/07/2013,Tennessee Tech,W 48 - 0,1/,7,6,7,nan,nan,nan,,nan,nan,nan,nan,nan,48,Wisconsin Badgers,Offense
09/07/2013,Tennessee Tech,W 48 - 0,1/,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,nan,Wisconsin Badgers,Defense
09/14/2013,@ Arizona St.,L 30 - 32,1/,4,3,3,nan,nan,nan,,1,nan,nan,1,nan,30,Wisconsin Badgers,Offense
09/14/2013,@ Arizona St.,L 30 - 32,1/,4,2,2,nan,nan,nan,,2/,nan,nan,2,nan,32,Wisconsin Badgers,Defense
09/21/2013,Purdue,W 41 - 10,1/,5,5,5,nan,nan,nan,,nan,nan,nan,2,nan,41,Wisconsin Badgers,Offense
09/21/2013,Purdue,W 41 - 10,1/,1,1,1,nan,nan,nan,,nan,nan,nan,1,nan,10,Wisconsin Badgers,Defense
09/28/2013,@ Ohio St.,L 24 - 31,1/,3,3,3,nan,nan,nan,,nan,nan,nan,1,nan,24,Wisconsin Badgers,Offense
09/28/2013,@ Ohio St.,L 24 - 31,1/,4,4,4,nan,nan,nan,,nan,nan,nan,1,nan,31,Wisconsin Badgers,Defense
10/12/2013,Northwestern,W 35 - 6,1/,5,5,5,nan,nan,nan,,nan,nan,nan,nan,nan,35,Wisconsin Badgers,Offense
10/12/2013,Northwestern,W 35 - 6,1/,nan,nan,nan,nan,nan,nan,,nan,nan,nan,2,nan,6,Wisconsin Badgers,Defense
10/19/2013,@ Illinois,W 56 - 32,1/,8,8,8,nan,nan,nan,,nan,nan,nan,nan,nan,56,Wisconsin Badgers,Offense
10/19/2013,@ Illinois,W 56 - 32,1/,4,3,3,nan,nan,1/,,1,nan,nan,1,nan,32,Wisconsin Badgers,Defense
11/02/2013,@ Iowa,W 28 - 9,1/,4,4,4,nan,nan,nan,,nan,nan,nan,nan,nan,28,Wisconsin Badgers,Offense
11/02/2013,@ Iowa,W 28 - 9,1/,nan,nan,nan,nan,nan,nan,,nan,nan,nan,3,nan,9,Wisconsin Badgers,Defense
11/09/2013,BYU,W 27 - 17,1/,3,3,3,nan,nan,nan,,nan,nan,nan,2,nan,27,Wisconsin Badgers,Offense
11/09/2013,BYU,W 27 - 17,1/,2,2,2,nan,nan,nan,,nan,nan,nan,1,nan,17,Wisconsin Badgers,Defense
11/16/2013,Indiana,W 51 - 3,1/,6,6,6,nan,nan,nan,,nan,nan,nan,3,nan,51,Wisconsin Badgers,Offense
11/16/2013,Indiana,W 51 - 3,1/,nan,nan,nan,nan,nan,nan,,nan,nan,nan,1,nan,3,Wisconsin Badgers,Defense
11/23/2013,@ Minnesota,W 20 - 7,1/,2,2,2,nan,nan,nan,,nan,nan,nan,2,nan,20,Wisconsin Badgers,Offense
11/23/2013,@ Minnesota,W 20 - 7,1/,1,1,1,nan,nan,nan,,nan,nan,nan,nan,nan,7,Wisconsin Badgers,Defense
11/30/2013,Penn St.,L 24 - 31,1/,3,3,3,nan,nan,nan,,nan,nan,nan,1,nan,24,Wisconsin Badgers,Offense
11/30/2013,Penn St.,L 24 - 31,1/,4,4,4,nan,nan,nan,,nan,nan,nan,1,nan,31,Wisconsin Badgers,Defense
01/01/2014,"South Carolina @ Orlando, Fla.",L 24 - 34,1/,3,3,3,nan,nan,nan,,nan,nan,nan,1,nan,24,Wisconsin Badgers,Offense
01/01/2014,"South Carolina @ Orlando, Fla.",L 24 - 34,1/,5,4,4,nan,1,nan,,nan,nan,nan,nan,nan,34,Wisconsin Badgers,Defense
09/03/2016,"LSU @ Green Bay, Wisconsin",W 16 - 14,1/,1,1,1,nan,nan,nan,nan,nan,nan,nan,3,nan,16,Wisconsin Badgers,Offense
09/03/2016,"LSU @ Green Bay, Wisconsin",W 16 - 14,1/,2,2,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,14,Wisconsin Badgers,Defense
09/10/2016,Akron,W 54 - 10,1/,7,7,7,nan,nan,nan,nan,nan,nan,nan,1,1/,54,Wisconsin Badgers,Offense
09/10/2016,Akron,W 54 - 10,1/,1,1,1,nan,nan,nan,nan,nan,nan,nan,1,nan,10,Wisconsin Badgers,Defense
09/17/2016,Georgia St.,W 23 - 17,1/,2,2,2,nan,nan,nan,nan,nan,nan,nan,3,nan,23,Wisconsin Badgers,Offense
09/17/2016,Georgia St.,W 23 - 17,1/,2,2,2,nan,nan,nan,nan,nan,nan,nan,1,nan,17,Wisconsin Badgers,Defense
09/24/2016,@ Michigan St.,W 30 - 6,1/,4,3,4,nan,nan,nan,nan,nan,nan,nan,1,nan,30,Wisconsin Badgers,Offense
09/24/2016,@ Michigan St.,W 30 - 6,1/,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,nan,6,Wisconsin Badgers,Defense
10/01/2016,@ Michigan,L 7 - 14,1/,1,1,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,7,Wisconsin Badgers,Offense
10/01/2016,@ Michigan,L 7 - 14,1/,2,2,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,14,Wisconsin Badgers,Defense
10/15/2016,Ohio St.,L 23 - 30 (1OT),1/,2,2,2,nan,nan,nan,nan,nan,nan,nan,3,nan,23,Wisconsin Badgers,Offense
10/15/2016,Ohio St.,L 23 - 30 (1OT),1/,3,3,3,nan,nan,nan,nan,nan,nan,nan,3,nan,30,Wisconsin Badgers,Defense
10/22/2016,@ Iowa,W 17 - 9,1/,2,2,2,nan,nan,nan,nan,nan,nan,nan,1,nan,17,Wisconsin Badgers,Offense
10/22/2016,@ Iowa,W 17 - 9,1/,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3,nan,9,Wisconsin Badgers,Defense
10/29/2016,Nebraska,W 23 - 17 (1OT),1/,3,2,3,nan,nan,nan,nan,nan,nan,nan,1,nan,23,Wisconsin Badgers,Offense
10/29/2016,Nebraska,W 23 - 17 (1OT),1/,2,2,2,nan,nan,nan,nan,nan,nan,nan,1,nan,17,Wisconsin Badgers,Defense
11/05/2016,@ Northwestern,W 21 - 7,1/,2,1,1,1/,1,nan,nan,nan,nan,nan,2,nan,21,Wisconsin Badgers,Offense
11/05/2016,@ Northwestern,W 21 - 7,1/,1,1,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,7,Wisconsin Badgers,Defense
11/12/2016,Illinois,W 48 - 3,1/,6,6,6,nan,nan,nan,nan,nan,nan,nan,2,nan,48,Wisconsin Badgers,Offense
11/12/2016,Illinois,W 48 - 3,1/,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,3,Wisconsin Badgers,Defense
11/19/2016,@ Purdue,W 49 - 20,1/,7,7,7,nan,nan,nan,nan,nan,nan,nan,nan,nan,49,Wisconsin Badgers,Offense
11/19/2016,@ Purdue,W 49 - 20,1/,2,2,2,nan,nan,nan,nan,nan,nan,nan,2,nan,20,Wisconsin Badgers,Defense
